,Event,Site,Date,Round,White,Black,Result,BlackElo,ECO,WhiteElo
127,23rd European Teams,Terme Catez SLO,2021.11.18,6.2,"Mamedyarov,S","Sargissian,G",1/2-1/2,2664,E32,2765
128,23rd European Teams,Terme Catez SLO,2021.11.19,7.2,"Giri,A","Mamedyarov,S",1/2-1/2,2765,C50,2774
129,23rd European Teams,Terme Catez SLO,2021.11.21,9.1,"Firouzja,Alireza","Mamedyarov,S",1-0,2765,C50,2770
130,7th Gashimov Mem Rapid,Baku AZE,2021.12.18,1.2,"Mamedyarov,S","Navara,D",1/2-1/2,2697,E12,2767
131,7th Gashimov Mem Rapid,Baku AZE,2021.12.18,1.1,"Navara,D","Mamedyarov,S",0-1,2767,C81,2697
132,7th Gashimov Mem Rapid,Baku AZE,2021.12.19,2.2,"Asadli,Vugar","Mamedyarov,S",1-0,2767,C45,2579
133,7th Gashimov Mem Rapid,Baku AZE,2021.12.19,2.3,"Mamedyarov,S","Asadli,Vugar",1-0,2579,D36,2767
134,7th Gashimov Mem Rapid,Baku AZE,2021.12.19,2.1,"Mamedyarov,S","Asadli,Vugar",1-0,2579,D33,2767
135,7th Gashimov Mem Rapid,Baku AZE,2021.12.19,3.1,"Karjakin,Sergey","Mamedyarov,S",1-0,2767,C53,2743
136,7th Gashimov Mem Rapid,Baku AZE,2021.12.19,3.2,"Mamedyarov,S","Karjakin,Sergey",0-1,2743,C54,2767
137,7th Gashimov Mem Rapid,Baku AZE,2021.12.20,4.1,"Mamedyarov,S","Mamedov,Rau",1/2-1/2,2656,D79,2767
138,7th Gashimov Mem Rapid,Baku AZE,2021.12.20,4.3,"Mamedyarov,S","Mamedov,Rau",1-0,2656,D00,2767
139,7th Gashimov Mem Rapid,Baku AZE,2021.12.20,4.2,"Mamedov,Rau","Mamedyarov,S",1/2-1/2,2767,B01,2656
140,7th Gashimov Mem Rapid,Baku AZE,2021.12.20,5.1,"Anand,V","Mamedyarov,S",1/2-1/2,2767,C77,2751
141,7th Gashimov Mem Rapid,Baku AZE,2021.12.20,5.3,"Mamedyarov,S","Anand,V",0-1,2751,D38,2767
142,7th Gashimov Mem Rapid,Baku AZE,2021.12.20,5.2,"Mamedyarov,S","Anand,V",1/2-1/2,2751,A45,2767
143,7th Gashimov Mem Rapid,Baku AZE,2021.12.21,6.2,"Rapport,R","Mamedyarov,S",1/2-1/2,2767,C44,2763
144,7th Gashimov Mem Rapid,Baku AZE,2021.12.21,6.1,"Mamedyarov,S","Rapport,R",1-0,2763,E63,2767
145,7th Gashimov Mem Rapid,Baku AZE,2021.12.21,7.1,"Caruana,F","Mamedyarov,S",0-1,2767,A16,2792
146,7th Gashimov Mem Rapid,Baku AZE,2021.12.21,7.2,"Mamedyarov,S","Caruana,F",1/2-1/2,2792,E62,2767
147,7th Gashimov Mem Blitz,Baku AZE,2021.12.22,1.1,"Navara,D","Mamedyarov,S",1/2-1/2,2767,D85,2697
148,7th Gashimov Mem Blitz,Baku AZE,2021.12.22,2.3,"Mamedyarov,S","Asadli,Vugar",1-0,2579,D36,2767
149,7th Gashimov Mem Blitz,Baku AZE,2021.12.22,3.3,"Karjakin,Sergey","Mamedyarov,S",0-1,2767,C53,2743
150,7th Gashimov Mem Blitz,Baku AZE,2021.12.22,4.3,"Mamedyarov,S","Mamedov,Rau",1-0,2656,D34,2767
