,Event,Site,Date,Round,White,Black,Result,BlackElo,ECO,WhiteElo
162,Chessable Masters Final 8,chess24.com INT,2020.06.30,2.11,"Nepomniachtchi,I","Giri,A",1/2-1/2,2764,A28,2784
163,Chessable Masters Final 8,chess24.com INT,2020.06.30,2.13,"Nepomniachtchi,I","Giri,A",1/2-1/2,2764,A28,2784
164,Chessable Masters Final 8,chess24.com INT,2020.06.30,2.14,"Giri,A","Nepomniachtchi,I",1-0,2784,B08,2764
165,Chessable Masters Final 8,chess24.com INT,2020.07.01,2.22,"Nepomniachtchi,I","Giri,A",1-0,2764,A13,2784
166,Chessable Masters Final 8,chess24.com INT,2020.07.01,2.23,"Giri,A","Nepomniachtchi,I",1/2-1/2,2784,D41,2764
167,Chessable Masters Final 8,chess24.com INT,2020.07.01,2.21,"Giri,A","Nepomniachtchi,I",1/2-1/2,2784,D41,2764
168,Chessable Masters Final 8,chess24.com INT,2020.07.01,2.24,"Nepomniachtchi,I","Giri,A",1/2-1/2,2764,C41,2784
169,Chessable Masters Final 8,chess24.com INT,2020.07.02,2.32,"Giri,A","Nepomniachtchi,I",1-0,2784,D02,2764
170,Chessable Masters Final 8,chess24.com INT,2020.07.02,2.36,"Giri,A","Nepomniachtchi,I",1-0,2784,D78,2764
171,Chessable Masters Final 8,chess24.com INT,2020.07.02,2.35,"Nepomniachtchi,I","Giri,A",1/2-1/2,2764,A06,2784
172,Chessable Masters Final 8,chess24.com INT,2020.07.02,2.33,"Nepomniachtchi,I","Giri,A",1/2-1/2,2764,A33,2784
173,Chessable Masters Final 8,chess24.com INT,2020.07.02,2.34,"Giri,A","Nepomniachtchi,I",1/2-1/2,2784,A46,2764
174,Chessable Masters Final 8,chess24.com INT,2020.07.02,2.31,"Nepomniachtchi,I","Giri,A",1-0,2764,A06,2784
175,Legends of Chess Prelim,chess24.com INT,2020.07.21,1.5,"Kramnik,V","Nepomniachtchi,I",0-1,2784,A04,2753
176,Legends of Chess Prelim,chess24.com INT,2020.07.21,1.2,"Nepomniachtchi,I","Kramnik,V",0-1,2753,D37,2784
177,Legends of Chess Prelim,chess24.com INT,2020.07.21,1.1,"Kramnik,V","Nepomniachtchi,I",1/2-1/2,2784,A04,2753
178,Legends of Chess Prelim,chess24.com INT,2020.07.21,1.3,"Kramnik,V","Nepomniachtchi,I",0-1,2784,A04,2753
