,Event,Site,Date,Round,White,Black,Result,BlackElo,ECO,WhiteElo
1505,PRO League KO Stage 2020,chess.com INT,2020.09.25,3.3,Ding Liren,"Dominguez Perez,L",1/2-1/2,2758,C50,2805
1506,PRO League KO Stage 2020,chess.com INT,2020.09.25,3.2,Ding Liren,"So,W",1/2-1/2,2770,A29,2805
1507,PRO League KO Stage 2020,chess.com INT,2020.09.25,3.1,"Xiong,Jeffery",Ding Liren,1/2-1/2,2805,E32,2709
1508,PRO League KO Stage 2020,chess.com INT,2020.09.25,3.4,"Caruana,F",Ding Liren,1/2-1/2,2805,E63,2842
1509,PRO League KO Stage 2020,chess.com INT,2020.09.26,4.1,"Tari,A",Ding Liren,1-0,2805,B50,2634
1510,PRO League KO Stage 2020,chess.com INT,2020.09.26,4.2,Ding Liren,"Saric,Iv",1-0,2646,E60,2805
1511,PRO League KO Stage 2020,chess.com INT,2020.09.26,4.3,Ding Liren,"Giri,A",1-0,2763,E00,2805
1512,PRO League KO Stage 2020,chess.com INT,2020.09.26,4.4,"Grischuk,A",Ding Liren,0-1,2805,E48,2777
1513,Skilling Open Prelim,chess24.com INT,2020.11.22,1.2,"Karjakin,Sergey",Ding Liren,1/2-1/2,2791,B54,2752
1514,Skilling Open Prelim,chess24.com INT,2020.11.22,2.7,Ding Liren,"Nakamura,Hi",1/2-1/2,2736,C53,2791
1515,Skilling Open Prelim,chess24.com INT,2020.11.22,3.3,Le Quang Liem,Ding Liren,1/2-1/2,2791,E15,2709
1516,Skilling Open Prelim,chess24.com INT,2020.11.22,4.6,Ding Liren,"Vidit,S",1/2-1/2,2726,C77,2791
1517,Skilling Open Prelim,chess24.com INT,2020.11.22,5.4,"So,W",Ding Liren,1/2-1/2,2791,E32,2770
1518,Skilling Open Prelim,chess24.com INT,2020.11.23,6.5,Ding Liren,"Svidler,P",1/2-1/2,2723,E60,2791
1519,Skilling Open Prelim,chess24.com INT,2020.11.23,8.4,Ding Liren,"Carlsen,M",1/2-1/2,2862,D37,2791
1520,Skilling Open Prelim,chess24.com INT,2020.11.23,9.6,"Radjabov,T",Ding Liren,0-1,2791,B97,2765
1521,Skilling Open Prelim,chess24.com INT,2020.11.23,10.3,Ding Liren,"Anton Guijarro,D",1-0,2675,A07,2791
1522,Skilling Open Prelim,chess24.com INT,2020.11.24,11.7,"Firouzja,Alireza",Ding Liren,1-0,2791,C50,2749
1523,Skilling Open Prelim,chess24.com INT,2020.11.24,12.2,Ding Liren,"Aronian,L",1/2-1/2,2781,E06,2791
1524,Skilling Open Prelim,chess24.com INT,2020.11.24,13.8,"Duda,J",Ding Liren,1-0,2791,D45,2743
1525,Skilling Open Prelim,chess24.com INT,2020.11.24,14.1,"Vachier Lagrave,M",Ding Liren,1/2-1/2,2791,B90,2784
1526,Skilling Open Prelim,chess24.com INT,2020.11.24,15.8,Ding Liren,"Giri,A",1/2-1/2,2764,A15,2791
1527,11th Hainan Danzhou GM,chess.com INT,2020.12.03,1.2,Ding Liren,"Rapport,R",0-1,2759,E11,2791
1528,11th Hainan Danzhou GM,chess.com INT,2020.12.03,2.4,Wei Yi,Ding Liren,0-1,2791,B12,2732
1529,11th Hainan Danzhou GM,chess.com INT,2020.12.04,3.1,Ding Liren,Wang Hao,1-0,2763,D37,2791
