,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169
174,20.0,18.0,0.0,36.0,0.0,14.0,0.0,22.0,19.0,22.0,36.0,19.0,14.0,50.0,45.0,73.0,84.0,0.0,0.0,36.0,31.0,11.0,0.0,1.0,27.0,24.0,9.0,74.0,16.0,143.0,12.0,212.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,46.0,13.0,5.0,26.0,38.0,26.0,56.0,58.0,67.0,72.0,23.0,23.0,4.0,7.0,12.0,41.0,39.0,3.0,9.0,2.0,0.0,101.0,0.0,27.0,387.0,0.0,105.0,5.0,0.0,97.0,30.0,0.0,3.0,114.0,0.0,0.0,4.0,120.0,0.0,0.0,0.0,119.0,0.0,0.0,213.0,140.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,19.0,9.0,0.0,0.0,8.0,6.0,24.0,7.0,3.0,19.0,1.0,0.0,63.0,0.0,34.0,11.0,0.0,67.0,0.0,110.0,4.0,19.0,0.0,0.0,15.0,23.0,0.0,17.0,23.0,30.0,14.0,25.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,24.0,20.0,22.0,3.0,25.0,40.0,0.0,0.0,28.0,36.0,18.0,14.0,0.0,0.0,9.0,44.0,35.0,10.0,15.0,0.0,10.0,59.0,0.0,0.0,12.0,8.0,0.0,2.0,0.0,0.0,97.0,28.0,13.0,0.0,25.0,42.0,17.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,81.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,13.0,60.0,10.0,6.0,68.0,42.0,0.0,23.0,3.0,0.0,25.0,0.0,18.0,2.0,5.0,0.0,3.0,0.0,15.0,0.0,1.0,9.0,7.0,89.0,39.0,45.0,42.0,6.0,2.0,38.0,75.0,3.0,14.0,40.0,10.0,30.0,13.0,27.0,17.0,6.0,80.0,180.0,0.0,14.0,0.0,0.0,33.0,267.0,549.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,35.0,0.0,0.0,20.0,13.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,40.0,0.0,29.0,59.0,18.0,4.0,21.0,20.0,0.0,8.0,22.0,14.0,9.0,34.0,15.0,57.0,0.0,24.0,19.0,0.0,144.0,10.0,276.0,13.0,50.0,98.0,373.0,33.0,55.0,202.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,40.0,16.0,17.0,8.0,10.0,98.0,73.0,19.0,10.0,172.0,124.0,1.0,49.0,26.0,38.0,0.0,20.0,11.0,24.0,23.0,5.0,17.0,0.0,48.0,0.0,2.0,0.0,64.0,13.0,19.0,0.0,0.0,7.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,6.0,10.0,18.0,6.0,10.0,18.0,6.0,0.0,42.0,46.0,55.0,23.0,36.0,13.0,77.0,54.0,54.0,71.0,25.0,24.0,17.0,44.0,34.0,33.0,8.0,160.0,10.0,69.0,0.0,80.0,16.0,58.0,97.0,16.0,119.0,75.0,57.0,0.0,8.0,6.0,272.0,23.0,90.0,22.0,4.0,0.0,81.0,67.0,0.0,1.0,2.0,55.0,19.0,53.0,6.0,153.0,61.0,239.0,51.0,92.0,111.0,7.0,32.0,55.0,62.0,290.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,0.0,12.0,18.0,0.0,36.0,0.0,4.0,42.0,5.0,82.0,0.0,14.0,13.0,102.0,127.0,3.0,17.0,49.0,137.0,168.0,53.0,78.0,88.0,17.0,181.0,52.0,21.0,92.0,66.0,41.0,102.0,0.0,46.0,8.0,51.0,234.0,169.0,46.0,79.0,4.0,0.0,61.0,215.0,121.0,33.0,28.0,0.0,0.0,49.0,0.0,10.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,2.0,11.0,45.0,1.0,7.0,26.0,13.0,0.0,147.0,12.0,0.0,6.0,5.0,7.0,9.0,34.0,5.0,21.0,35.0,40.0,0.0,35.0,21.0,338.0,4.0,0.0,0.0,48.0,28.0,2.0,7.0,12.0,117.0,72.0,27.0,11.0,0.0,0.0,8.0,51.0,11.0,23.0,18.0,33.0,57.0,25.0,62.0,30.0,0.0,27.0,0.0,0.0,227.0,8.0,35.0,0.0,0.0,0.0,0.0,508.0,0.0,0.0,0.0,5.0,0.0,21.0,5.0,5.0,0.0,0.0,0.0,72.0,13.0,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,32.0,20.0,11.0,28.0,0.0,11.0,0.0,0.0,0.0,57.0,10.0,43.0,18.0,14.0,7.0,8.0,10.0,21.0,2.0,18.0,0.0,20.0,5.0,52.0,7.0,13.0,41.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,95.0,73.0,13.0,2.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,39.0,0.0,18.0,15.0,16.0,2.0,2.0,18.0,42.0,0.0,0.0,1.0,6.0,11.0,0.0,4.0,5.0,21.0,25.0,41.0,121.0,44.0,40.0,29.0,0.0,8.0,4.0,48.0,35.0,0.0,19.0,5.0,1.0,11.0,169.0,110.0,19.0,3.0,17.0,9.0,0.0,12.0,3.0,0.0,0.0,62.0,18.0,0.0,3.0,13.0,0.0,9.0,1.0,17.0,0.0,15.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,0.0,17.0,0.0,15.0,8.0,21.0,127.0,24.0,12.0,32.0,0.0,81.0,82.0,0.0,18.0,55.0,29.0,0.0,3.0,0.0,184.0,0.0,60.0,3.0,11.0,30.0,24.0,0.0,22.0,59.0,0.0,0.0,0.0,0.0,44.0,14.0,22.0,14.0,216.0,0.0,18.0,72.0,246.0,6.0,263.0,83.0,6.0,7.0,37.0,28.0,116.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,14.0,4.0,31.0,6.0,3.0,6.0,35.0,3.0,0.0,24.0,19.0,107.0,11.0,28.0,110.0,38.0,13.0,0.0,21.0,0.0,0.0,5.0,33.0,0.0,18.0,145.0,0.0,0.0,41.0,99.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,57.0,5.0,0.0,3.0,12.0,0.0,0.0,6.0,24.0,0.0,18.0,32.0,41.0,10.0,0.0,0.0,30.0,159.0,7.0,29.0,18.0,78.0,3.0,4.0,81.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,6.0,20.0,0.0,8.0,61.0,19.0,12.0,0.0,30.0,25.0,53.0,0.0,75.0,7.0,7.0,16.0,27.0,0.0,15.0,48.0,13.0,13.0,60.0,0.0,11.0,13.0,70.0,94.0,44.0,0.0,171.0,119.0,173.0,140.0,97.0,105.0,31.0,20.0,0.0,0.0,44.0,32.0,64.0,151.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191,47.0,35.0,2.0,11.0,37.0,0.0,8.0,0.0,45.0,27.0,25.0,0.0,114.0,57.0,106.0,0.0,10.0,33.0,0.0,74.0,26.0,0.0,0.0,0.0,182.0,0.0,0.0,0.0,5.0,0.0,76.0,0.0,147.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192,0.0,11.0,27.0,38.0,0.0,52.0,57.0,0.0,0.0,3.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,6.0,0.0,0.0,18.0,0.0,9.0,38.0,35.0,75.0,30.0,0.0,0.0,0.0,108.0,47.0,79.0,35.0,43.0,60.0,4.0,16.0,50.0,51.0,17.0,69.0,148.0,28.0,0.0,7.0,0.0,13.0,17.0,0.0,0.0,0.0,3.0,0.0,8.0,0.0,152.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194,11.0,20.0,10.0,0.0,17.0,18.0,10.0,10.0,29.0,6.0,0.0,49.0,4.0,22.0,9.0,20.0,0.0,3.0,0.0,0.0,0.0,53.0,0.0,10.0,96.0,132.0,31.0,66.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195,5.0,93.0,4.0,17.0,16.0,45.0,7.0,73.0,17.0,0.0,10.0,6.0,81.0,0.0,61.0,0.0,0.0,7.0,0.0,0.0,0.0,11.0,8.0,9.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196,14.0,12.0,2.0,20.0,10.0,40.0,0.0,13.0,3.0,14.0,11.0,116.0,9.0,41.0,22.0,16.0,21.0,5.0,11.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,6.0,15.0,0.0,6.0,41.0,10.0,17.0,22.0,16.0,0.0,6.0,0.0,16.0,49.0,11.0,39.0,11.0,0.0,0.0,28.0,32.0,32.0,68.0,146.0,28.0,25.0,0.0,24.0,9.0,5.0,0.0,0.0,3.0,0.0,27.0,0.0,0.0,8.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198,18.0,14.0,19.0,1.0,0.0,7.0,8.0,0.0,6.0,29.0,28.0,25.0,10.0,34.0,24.0,63.0,6.0,10.0,28.0,60.0,87.0,43.0,14.0,16.0,0.0,93.0,37.0,0.0,50.0,46.0,28.0,16.0,52.0,20.0,28.0,8.0,51.0,9.0,39.0,25.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199,23.0,6.0,12.0,15.0,0.0,15.0,49.0,0.0,23.0,55.0,88.0,0.0,30.0,48.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,21.0,12.0,0.0,19.0,5.0,28.0,20.0,10.0,19.0,0.0,46.0,8.0,0.0,0.0,20.0,6.0,0.0,0.0,39.0,15.0,27.0,6.0,3.0,16.0,0.0,37.0,0.0,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,17.0,20.0,84.0,7.0,24.0,0.0,0.0,10.0,0.0,6.0,41.0,1.0,33.0,17.0,80.0,22.0,0.0,63.0,69.0,22.0,7.0,19.0,0.0,89.0,51.0,125.0,0.0,37.0,7.0,6.0,39.0,0.0,147.0,42.0,6.0,17.0,0.0,0.0,0.0,52.0,0.0,14.0,0.0,19.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202,0.0,19.0,16.0,30.0,0.0,0.0,8.0,16.0,29.0,6.0,45.0,17.0,11.0,0.0,0.0,17.0,0.0,29.0,33.0,32.0,0.0,25.0,0.0,126.0,83.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,15.0,34.0,12.0,9.0,7.0,15.0,0.0,0.0,57.0,0.0,6.0,0.0,9.0,3.0,5.0,0.0,19.0,28.0,10.0,0.0,14.0,17.0,5.0,7.0,0.0,8.0,18.0,19.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204,29.0,41.0,0.0,42.0,15.0,30.0,2.0,0.0,7.0,5.0,60.0,40.0,17.0,1.0,55.0,28.0,9.0,5.0,0.0,29.0,5.0,58.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,25.0,9.0,7.0,0.0,13.0,7.0,11.0,4.0,0.0,9.0,31.0,37.0,7.0,0.0,0.0,47.0,9.0,120.0,5.0,35.0,76.0,0.0,0.0,31.0,220.0,6.0,30.0,19.0,31.0,0.0,0.0,0.0,0.0,18.0,20.0,7.0,35.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206,11.0,11.0,20.0,20.0,0.0,21.0,32.0,0.0,6.0,0.0,55.0,68.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207,32.0,18.0,15.0,7.0,0.0,0.0,23.0,7.0,27.0,6.0,0.0,4.0,3.0,0.0,25.0,68.0,6.0,21.0,4.0,27.0,2.0,7.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208,31.0,24.0,26.0,14.0,6.0,17.0,0.0,9.0,0.0,46.0,21.0,19.0,23.0,74.0,27.0,17.0,39.0,41.0,7.0,0.0,13.0,24.0,0.0,153.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209,0.0,12.0,24.0,24.0,18.0,5.0,13.0,18.0,6.0,26.0,15.0,32.0,23.0,0.0,16.0,7.0,17.0,15.0,0.0,61.0,36.0,10.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210,0.0,17.0,0.0,17.0,12.0,1.0,5.0,40.0,2.0,9.0,0.0,5.0,11.0,35.0,48.0,22.0,12.0,0.0,59.0,134.0,74.0,17.0,11.0,22.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211,17.0,1.0,0.0,10.0,37.0,13.0,4.0,16.0,16.0,2.0,4.0,0.0,12.0,60.0,35.0,0.0,65.0,12.0,17.0,176.0,0.0,11.0,4.0,20.0,0.0,0.0,0.0,56.0,0.0,51.0,360.0,14.0,0.0,7.0,1.0,0.0,0.0,0.0,15.0,0.0,15.0,11.0,17.0,1.0,10.0,0.0,20.0,0.0,0.0,1.0,1.0,13.0,6.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212,0.0,16.0,3.0,14.0,16.0,22.0,2.0,22.0,43.0,3.0,6.0,98.0,5.0,25.0,0.0,0.0,0.0,10.0,15.0,0.0,52.0,0.0,0.0,109.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213,9.0,18.0,8.0,3.0,0.0,2.0,5.0,15.0,0.0,22.0,8.0,24.0,8.0,2.0,15.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,15.0,0.0,19.0,1.0,0.0,0.0,0.0,8.0,12.0,8.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214,30.0,5.0,17.0,11.0,26.0,1.0,5.0,17.0,2.0,6.0,0.0,35.0,12.0,12.0,0.0,0.0,5.0,0.0,29.0,4.0,2.0,21.0,0.0,6.0,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215,0.0,22.0,10.0,42.0,0.0,18.0,0.0,0.0,13.0,25.0,2.0,36.0,9.0,43.0,39.0,27.0,0.0,0.0,27.0,25.0,0.0,14.0,10.0,7.0,30.0,20.0,11.0,4.0,3.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216,34.0,0.0,0.0,18.0,43.0,27.0,0.0,21.0,0.0,49.0,0.0,5.0,48.0,72.0,20.0,14.0,208.0,35.0,0.0,30.0,22.0,63.0,22.0,0.0,0.0,226.0,179.0,0.0,61.0,4.0,66.0,0.0,2.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,2.0,0.0,2.0,0.0,154.0,36.0,67.0,18.0,58.0,0.0,16.0,0.0,26.0,32.0,0.0,0.0,17.0,43.0,30.0,75.0,0.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217,21.0,0.0,42.0,6.0,18.0,0.0,22.0,10.0,0.0,0.0,37.0,0.0,84.0,0.0,0.0,34.0,4.0,0.0,16.0,0.0,33.0,119.0,9.0,0.0,44.0,0.0,0.0,36.0,5.0,59.0,37.0,10.0,17.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218,11.0,17.0,46.0,0.0,14.0,26.0,27.0,46.0,35.0,11.0,20.0,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219,12.0,0.0,15.0,11.0,0.0,20.0,12.0,1.0,14.0,53.0,0.0,54.0,50.0,20.0,98.0,10.0,0.0,17.0,81.0,3.0,8.0,0.0,59.0,32.0,13.0,0.0,11.0,104.0,7.0,0.0,0.0,0.0,58.0,0.0,15.0,98.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220,15.0,26.0,11.0,10.0,32.0,54.0,19.0,5.0,0.0,6.0,30.0,67.0,0.0,41.0,30.0,0.0,82.0,55.0,70.0,15.0,83.0,98.0,0.0,10.0,1.0,0.0,10.0,0.0,32.0,41.0,27.0,6.0,13.0,209.0,47.0,261.0,121.0,343.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221,38.0,14.0,36.0,13.0,19.0,2.0,0.0,7.0,7.0,12.0,0.0,22.0,21.0,19.0,17.0,0.0,29.0,0.0,27.0,0.0,114.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
