,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125
197,2.0,16.0,7.0,4.0,13.0,3.0,10.0,21.0,28.0,17.0,10.0,6.0,0.0,0.0,5.0,28.0,31.0,28.0,13.0,58.0,2.0,46.0,51.0,0.0,0.0,0.0,0.0,15.0,9.0,0.0,5.0,20.0,7.0,14.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198,14.0,10.0,23.0,5.0,2.0,5.0,13.0,51.0,9.0,3.0,0.0,18.0,100.0,62.0,15.0,0.0,0.0,33.0,0.0,41.0,13.0,0.0,48.0,0.0,0.0,5.0,11.0,23.0,47.0,0.0,14.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199,32.0,39.0,5.0,16.0,9.0,0.0,7.0,14.0,11.0,7.0,14.0,33.0,22.0,18.0,0.0,26.0,17.0,10.0,15.0,0.0,18.0,0.0,19.0,1.0,43.0,0.0,5.0,61.0,18.0,52.0,21.0,16.0,20.0,0.0,0.0,51.0,14.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,11.0,6.0,30.0,23.0,0.0,10.0,1.0,15.0,10.0,5.0,2.0,25.0,0.0,173.0,74.0,27.0,195.0,126.0,46.0,59.0,5.0,43.0,36.0,55.0,0.0,0.0,184.0,62.0,5.0,125.0,258.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,12.0,20.0,1.0,22.0,18.0,10.0,21.0,0.0,26.0,50.0,24.0,30.0,16.0,20.0,27.0,83.0,0.0,26.0,24.0,19.0,36.0,52.0,2.0,0.0,161.0,0.0,67.0,0.0,2.0,0.0,33.0,0.0,30.0,0.0,9.0,4.0,2.0,25.0,0.0,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202,0.0,15.0,13.0,4.0,15.0,24.0,30.0,28.0,32.0,29.0,0.0,7.0,10.0,9.0,11.0,21.0,17.0,15.0,49.0,23.0,82.0,0.0,0.0,42.0,0.0,0.0,34.0,10.0,4.0,45.0,8.0,20.0,28.0,0.0,3.0,17.0,2.0,25.0,0.0,30.0,0.0,11.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,7.0,22.0,5.0,8.0,34.0,33.0,44.0,15.0,8.0,28.0,28.0,17.0,167.0,31.0,96.0,16.0,18.0,15.0,104.0,0.0,38.0,35.0,13.0,80.0,27.0,19.0,35.0,20.0,0.0,58.0,7.0,0.0,26.0,16.0,16.0,21.0,37.0,8.0,0.0,119.0,0.0,27.0,17.0,0.0,59.0,126.0,1.0,20.0,35.0,0.0,0.0,0.0,0.0,34.0,30.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204,0.0,10.0,46.0,13.0,18.0,23.0,28.0,0.0,26.0,26.0,37.0,27.0,0.0,0.0,1.0,59.0,5.0,36.0,7.0,4.0,249.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,12.0,11.0,39.0,23.0,3.0,0.0,81.0,0.0,13.0,1.0,46.0,52.0,0.0,6.0,52.0,0.0,8.0,9.0,91.0,34.0,0.0,118.0,17.0,17.0,0.0,160.0,28.0,31.0,10.0,21.0,7.0,10.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206,12.0,12.0,20.0,17.0,2.0,0.0,13.0,0.0,30.0,37.0,4.0,0.0,14.0,0.0,0.0,24.0,2.0,0.0,41.0,50.0,5.0,16.0,63.0,13.0,17.0,42.0,48.0,25.0,27.0,6.0,7.0,0.0,11.0,10.0,28.0,44.0,41.0,0.0,39.0,23.0,70.0,164.0,14.0,0.0,63.0,0.0,32.0,97.0,98.0,62.0,11.0,87.0,57.0,40.0,0.0,111.0,19.0,11.0,11.0,10.0,0.0,64.0,10.0,0.0,96.0,85.0,200.0,726.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207,23.0,16.0,4.0,7.0,40.0,11.0,11.0,0.0,108.0,0.0,19.0,1.0,14.0,18.0,13.0,0.0,26.0,0.0,26.0,13.0,39.0,69.0,2.0,4.0,33.0,5.0,0.0,12.0,94.0,20.0,0.0,27.0,0.0,145.0,353.0,2.0,300.0,10.0,845.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208,39.0,95.0,4.0,0.0,2.0,10.0,27.0,37.0,0.0,18.0,35.0,24.0,36.0,2.0,0.0,0.0,0.0,4.0,21.0,0.0,48.0,16.0,23.0,13.0,0.0,8.0,22.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209,15.0,7.0,6.0,0.0,37.0,14.0,6.0,108.0,61.0,10.0,90.0,0.0,0.0,105.0,28.0,17.0,35.0,23.0,5.0,45.0,0.0,83.0,15.0,10.0,144.0,6.0,66.0,63.0,18.0,52.0,25.0,0.0,22.0,31.0,1.0,16.0,25.0,20.0,92.0,53.0,0.0,152.0,18.0,39.0,0.0,68.0,0.0,11.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,9.0,1.0,0.0,0.0,0.0,0.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210,13.0,86.0,0.0,22.0,140.0,0.0,27.0,12.0,0.0,48.0,3.0,67.0,35.0,144.0,101.0,0.0,89.0,64.0,0.0,5.0,9.0,3.0,36.0,72.0,77.0,35.0,3.0,0.0,35.0,2.0,14.0,68.0,103.0,18.0,93.0,0.0,70.0,0.0,9.0,356.0,403.0,1.0,0.0,0.0,595.0,303.0,0.0,2.0,98.0,53.0,70.0,0.0,91.0,43.0,0.0,0.0,30.0,41.0,174.0,83.0,158.0,31.0,0.0,60.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211,5.0,21.0,0.0,8.0,0.0,11.0,58.0,0.0,0.0,7.0,16.0,41.0,0.0,0.0,0.0,0.0,12.0,7.0,31.0,64.0,60.0,66.0,235.0,60.0,0.0,22.0,37.0,144.0,30.0,77.0,38.0,18.0,0.0,59.0,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212,9.0,12.0,11.0,11.0,0.0,41.0,23.0,12.0,5.0,0.0,33.0,10.0,0.0,35.0,0.0,3.0,0.0,16.0,28.0,19.0,38.0,13.0,0.0,7.0,39.0,176.0,0.0,0.0,231.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213,32.0,12.0,10.0,4.0,1.0,9.0,2.0,7.0,0.0,9.0,0.0,0.0,0.0,0.0,27.0,34.0,31.0,36.0,46.0,34.0,0.0,0.0,0.0,41.0,22.0,0.0,0.0,11.0,4.0,140.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214,21.0,4.0,65.0,0.0,35.0,5.0,19.0,0.0,14.0,0.0,0.0,0.0,0.0,14.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,74.0,1.0,4.0,5.0,20.0,1.0,0.0,8.0,2.0,0.0,4.0,0.0,0.0,31.0,37.0,14.0,0.0,9.0,43.0,0.0,0.0,7.0,0.0,168.0,0.0,18.0,35.0,10.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,19.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215,23.0,5.0,22.0,20.0,19.0,16.0,29.0,14.0,4.0,0.0,0.0,2.0,33.0,15.0,21.0,4.0,0.0,0.0,34.0,14.0,19.0,0.0,103.0,53.0,61.0,0.0,0.0,12.0,18.0,0.0,53.0,30.0,276.0,0.0,0.0,0.0,0.0,0.0,48.0,30.0,3.0,0.0,10.0,0.0,35.0,2.0,78.0,23.0,12.0,8.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216,10.0,0.0,12.0,8.0,8.0,0.0,10.0,13.0,15.0,51.0,16.0,17.0,16.0,30.0,2.0,24.0,20.0,0.0,17.0,0.0,3.0,0.0,0.0,6.0,0.0,0.0,11.0,0.0,25.0,9.0,0.0,0.0,18.0,4.0,0.0,1.0,12.0,20.0,25.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,35.0,18.0,4.0,18.0,13.0,0.0,38.0,54.0,167.0,44.0,11.0,0.0,0.0,123.0,2.0,0.0,0.0,24.0,0.0,0.0,7.0,0.0,11.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217,11.0,15.0,13.0,11.0,11.0,3.0,20.0,16.0,0.0,11.0,16.0,26.0,47.0,36.0,0.0,21.0,0.0,0.0,0.0,66.0,11.0,45.0,0.0,0.0,81.0,0.0,91.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218,24.0,17.0,0.0,20.0,0.0,24.0,29.0,0.0,35.0,8.0,10.0,0.0,43.0,11.0,2.0,4.0,0.0,25.0,0.0,14.0,37.0,0.0,83.0,22.0,32.0,37.0,64.0,11.0,34.0,4.0,0.0,59.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219,9.0,1.0,5.0,10.0,4.0,2.0,30.0,10.0,14.0,0.0,19.0,5.0,1.0,8.0,12.0,14.0,0.0,36.0,48.0,1.0,12.0,45.0,7.0,12.0,13.0,7.0,9.0,3.0,12.0,9.0,0.0,33.0,0.0,97.0,38.0,0.0,31.0,0.0,0.0,2.0,100.0,0.0,0.0,97.0,54.0,34.0,28.0,0.0,43.0,41.0,0.0,9.0,0.0,8.0,0.0,0.0,106.0,58.0,0.0,136.0,3.0,71.0,245.0,11.0,58.0,225.0,1.0,7.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220,5.0,0.0,13.0,11.0,17.0,0.0,13.0,38.0,14.0,59.0,15.0,39.0,73.0,4.0,18.0,0.0,56.0,5.0,0.0,40.0,41.0,0.0,0.0,8.0,48.0,0.0,0.0,114.0,31.0,51.0,15.0,172.0,115.0,10.0,79.0,0.0,0.0,0.0,2.0,135.0,0.0,213.0,0.0,211.0,214.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221,32.0,16.0,14.0,49.0,25.0,23.0,19.0,12.0,0.0,13.0,32.0,11.0,8.0,24.0,1.0,18.0,17.0,7.0,0.0,50.0,0.0,54.0,12.0,34.0,0.0,5.0,17.0,0.0,3.0,29.0,15.0,18.0,4.0,11.0,104.0,9.0,2.0,5.0,108.0,15.0,24.0,3.0,202.0,4.0,0.0,9.0,13.0,1.0,4.0,0.0,20.0,37.0,0.0,18.0,13.0,0.0,23.0,27.0,18.0,10.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,121.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222,9.0,0.0,24.0,4.0,5.0,12.0,10.0,0.0,33.0,116.0,6.0,65.0,60.0,0.0,126.0,61.0,8.0,63.0,30.0,31.0,0.0,111.0,0.0,222.0,36.0,25.0,15.0,0.0,0.0,106.0,30.0,2.0,0.0,0.0,57.0,119.0,16.0,0.0,0.0,0.0,34.0,0.0,12.0,17.0,9.0,15.0,0.0,0.0,0.0,179.0,266.0,20.0,115.0,114.0,29.0,117.0,0.0,97.0,88.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223,35.0,0.0,14.0,8.0,20.0,13.0,0.0,0.0,0.0,20.0,4.0,32.0,0.0,0.0,18.0,23.0,76.0,0.0,30.0,30.0,0.0,1.0,4.0,0.0,5.0,4.0,0.0,0.0,13.0,0.0,47.0,20.0,210.0,0.0,0.0,0.0,0.0,0.0,11.0,106.0,7.0,0.0,0.0,0.0,0.0,4.0,28.0,0.0,12.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224,11.0,15.0,20.0,2.0,17.0,38.0,0.0,0.0,3.0,9.0,33.0,13.0,19.0,5.0,4.0,0.0,5.0,0.0,61.0,0.0,16.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,1.0,7.0,12.0,0.0,12.0,5.0,0.0,0.0,0.0,1.0,13.0,1.0,4.0,1.0,2.0,0.0,0.0,3.0,7.0,0.0,0.0,6.0,19.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,5.0,16.0,0.0,1.0,2.0,15.0,12.0,8.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
225,8.0,17.0,34.0,28.0,39.0,1.0,0.0,10.0,1.0,14.0,50.0,37.0,24.0,114.0,7.0,2.0,5.0,23.0,0.0,4.0,10.0,30.0,59.0,32.0,0.0,0.0,5.0,5.0,2.0,2.0,4.0,0.0,0.0,0.0,2.0,22.0,0.0,0.0,39.0,3.0,24.0,8.0,23.0,0.0,0.0,19.0,0.0,7.0,0.0,190.0,19.0,57.0,7.0,12.0,1.0,0.0,0.0,28.0,44.0,0.0,223.0,0.0,242.0,0.0,0.0,16.0,0.0,6.0,115.0,0.0,0.0,0.0,40.0,0.0,23.0,183.0,81.0,18.0,0.0,20.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226,14.0,22.0,0.0,0.0,0.0,16.0,10.0,35.0,19.0,11.0,0.0,17.0,0.0,1.0,96.0,0.0,88.0,0.0,0.0,0.0,15.0,19.0,64.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227,14.0,0.0,0.0,0.0,16.0,1.0,6.0,7.0,24.0,26.0,0.0,17.0,0.0,67.0,3.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,64.0,11.0,6.0,52.0,0.0,12.0,148.0,127.0,0.0,37.0,200.0,68.0,51.0,19.0,359.0,28.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228,0.0,0.0,42.0,16.0,2.0,15.0,8.0,0.0,33.0,51.0,87.0,21.0,96.0,0.0,35.0,57.0,0.0,1.0,111.0,31.0,177.0,71.0,42.0,131.0,21.0,32.0,95.0,25.0,17.0,186.0,92.0,15.0,139.0,0.0,26.0,213.0,0.0,114.0,162.0,111.0,242.0,177.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229,35.0,2.0,0.0,2.0,23.0,1.0,7.0,3.0,10.0,9.0,0.0,2.0,0.0,8.0,0.0,111.0,0.0,9.0,0.0,24.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,7.0,0.0,9.0,0.0,8.0,0.0,3.0,7.0,1.0,12.0,0.0,24.0,10.0,11.0,23.0,33.0,0.0,11.0,4.0,3.0,188.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,3.0,15.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230,0.0,23.0,33.0,30.0,10.0,23.0,7.0,12.0,12.0,35.0,25.0,26.0,66.0,0.0,69.0,0.0,27.0,0.0,96.0,37.0,0.0,66.0,95.0,11.0,5.0,11.0,66.0,38.0,30.0,21.0,4.0,56.0,35.0,74.0,66.0,5.0,0.0,90.0,292.0,75.0,0.0,1.0,11.0,0.0,0.0,0.0,123.0,21.0,7.0,36.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,6.0,12.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231,15.0,29.0,7.0,29.0,9.0,10.0,21.0,17.0,33.0,0.0,36.0,18.0,5.0,0.0,0.0,42.0,6.0,17.0,16.0,4.0,44.0,24.0,27.0,0.0,35.0,9.0,30.0,0.0,20.0,10.0,0.0,118.0,80.0,90.0,151.0,123.0,191.0,0.0,3.0,217.0,0.0,105.0,213.0,25.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232,26.0,19.0,10.0,10.0,0.0,8.0,27.0,30.0,4.0,23.0,14.0,6.0,7.0,12.0,16.0,17.0,64.0,0.0,78.0,93.0,38.0,0.0,52.0,68.0,0.0,0.0,0.0,19.0,0.0,22.0,0.0,99.0,11.0,18.0,0.0,30.0,5.0,0.0,21.0,40.0,17.0,22.0,0.0,72.0,29.0,0.0,5.0,17.0,20.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,22.0,1.0,16.0,15.0,0.0,0.0,2.0,46.0,3.0,42.0,30.0,0.0,3.0,0.0,4.0,66.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233,4.0,0.0,25.0,10.0,17.0,6.0,2.0,14.0,33.0,82.0,0.0,15.0,0.0,0.0,0.0,50.0,32.0,231.0,11.0,62.0,105.0,16.0,15.0,63.0,97.0,0.0,30.0,0.0,0.0,59.0,4.0,457.0,0.0,13.0,0.0,0.0,0.0,73.0,24.0,161.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
234,14.0,36.0,37.0,40.0,15.0,31.0,16.0,1.0,9.0,23.0,0.0,28.0,104.0,29.0,32.0,70.0,25.0,51.0,14.0,22.0,5.0,68.0,79.0,17.0,0.0,0.0,23.0,0.0,131.0,6.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235,1.0,5.0,34.0,23.0,29.0,0.0,19.0,12.0,32.0,21.0,9.0,0.0,9.0,1.0,7.0,0.0,0.0,0.0,0.0,22.0,51.0,13.0,61.0,111.0,2.0,10.0,0.0,6.0,0.0,91.0,288.0,64.0,2.0,61.0,0.0,6.0,0.0,13.0,10.0,5.0,11.0,2.0,22.0,0.0,10.0,20.0,9.0,2.0,4.0,0.0,0.0,2.0,2.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
236,15.0,11.0,14.0,23.0,49.0,17.0,55.0,8.0,16.0,64.0,4.0,47.0,8.0,0.0,20.0,0.0,0.0,56.0,39.0,0.0,0.0,86.0,31.0,0.0,19.0,0.0,0.0,0.0,13.0,10.0,4.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237,18.0,33.0,0.0,12.0,2.0,25.0,18.0,7.0,6.0,11.0,7.0,22.0,59.0,30.0,28.0,67.0,48.0,20.0,17.0,29.0,70.0,43.0,53.0,0.0,282.0,29.0,16.0,24.0,120.0,47.0,36.0,0.0,64.0,109.0,106.0,0.0,39.0,136.0,92.0,0.0,30.0,0.0,0.0,0.0,0.0,310.0,231.0,23.0,38.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238,22.0,2.0,13.0,7.0,15.0,15.0,0.0,27.0,1.0,3.0,15.0,0.0,26.0,13.0,0.0,0.0,12.0,36.0,8.0,6.0,81.0,99.0,65.0,30.0,61.0,13.0,26.0,0.0,0.0,33.0,450.0,8.0,33.0,8.0,0.0,25.0,0.0,10.0,2.0,8.0,35.0,0.0,0.0,20.0,98.0,0.0,291.0,73.0,51.0,386.0,109.0,50.0,62.0,211.0,79.0,187.0,99.0,70.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239,12.0,23.0,10.0,20.0,54.0,11.0,43.0,13.0,47.0,39.0,13.0,38.0,72.0,0.0,53.0,0.0,0.0,76.0,0.0,0.0,18.0,23.0,47.0,12.0,82.0,5.0,19.0,14.0,0.0,0.0,20.0,0.0,0.0,12.0,52.0,0.0,2.0,13.0,0.0,590.0,12.0,105.0,32.0,11.0,5.0,0.0,0.0,14.0,25.0,0.0,2.0,0.0,6.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240,7.0,34.0,16.0,0.0,27.0,0.0,0.0,3.0,1.0,21.0,56.0,0.0,35.0,7.0,73.0,19.0,38.0,79.0,1.0,3.0,89.0,0.0,8.0,40.0,0.0,26.0,632.0,21.0,0.0,41.0,40.0,2.0,0.0,4.0,4.0,11.0,70.0,19.0,0.0,47.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241,2.0,13.0,62.0,14.0,6.0,6.0,60.0,35.0,9.0,0.0,36.0,22.0,0.0,30.0,0.0,8.0,4.0,0.0,5.0,17.0,3.0,12.0,16.0,2.0,0.0,4.0,0.0,22.0,21.0,0.0,15.0,20.0,24.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,10.0,73.0,0.0,9.0,17.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242,37.0,20.0,11.0,0.0,8.0,23.0,0.0,3.0,0.0,0.0,30.0,0.0,0.0,0.0,24.0,34.0,9.0,11.0,147.0,8.0,25.0,45.0,12.0,0.0,9.0,24.0,79.0,0.0,11.0,42.0,22.0,70.0,70.0,38.0,10.0,30.0,390.0,24.0,128.0,47.0,30.0,90.0,0.0,27.0,503.0,147.0,161.0,0.0,81.0,0.0,0.0,0.0,11.0,1105.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243,0.0,1.0,14.0,15.0,17.0,0.0,14.0,0.0,13.0,10.0,35.0,77.0,0.0,29.0,43.0,6.0,0.0,202.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
