,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102
210,13.0,19.0,2.0,15.0,16.0,77.0,29.0,22.0,21.0,0.0,7.0,15.0,17.0,10.0,42.0,11.0,6.0,7.0,0.0,4.0,4.0,10.0,4.0,12.0,11.0,9.0,10.0,22.0,4.0,28.0,35.0,3.0,0.0,9.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211,8.0,27.0,9.0,5.0,6.0,5.0,8.0,9.0,22.0,50.0,0.0,20.0,5.0,2.0,8.0,4.0,44.0,38.0,0.0,43.0,6.0,1.0,9.0,10.0,0.0,7.0,3.0,25.0,5.0,35.0,30.0,110.0,85.0,56.0,0.0,27.0,62.0,32.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212,0.0,27.0,63.0,60.0,0.0,0.0,3.0,33.0,79.0,0.0,72.0,5.0,0.0,40.0,0.0,40.0,18.0,0.0,0.0,97.0,94.0,61.0,0.0,70.0,0.0,16.0,0.0,80.0,8.0,44.0,11.0,22.0,4.0,0.0,18.0,23.0,84.0,0.0,171.0,35.0,34.0,16.0,0.0,0.0,4.0,92.0,1.0,0.0,76.0,204.0,9.0,53.0,172.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213,24.0,30.0,0.0,0.0,23.0,44.0,22.0,11.0,15.0,5.0,18.0,2.0,3.0,0.0,32.0,60.0,32.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214,9.0,18.0,30.0,12.0,12.0,10.0,0.0,13.0,24.0,0.0,0.0,9.0,18.0,0.0,18.0,29.0,0.0,42.0,0.0,2.0,12.0,39.0,30.0,23.0,17.0,18.0,0.0,26.0,0.0,0.0,12.0,30.0,0.0,0.0,51.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215,9.0,4.0,31.0,8.0,7.0,7.0,18.0,31.0,3.0,20.0,8.0,0.0,8.0,23.0,0.0,6.0,7.0,0.0,10.0,3.0,51.0,8.0,53.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216,11.0,5.0,4.0,1.0,16.0,14.0,0.0,0.0,29.0,16.0,21.0,0.0,26.0,8.0,13.0,0.0,15.0,0.0,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217,22.0,14.0,0.0,13.0,6.0,2.0,16.0,0.0,19.0,25.0,18.0,0.0,2.0,0.0,72.0,0.0,33.0,0.0,30.0,0.0,2.0,0.0,26.0,0.0,17.0,60.0,0.0,4.0,17.0,0.0,31.0,43.0,0.0,23.0,33.0,69.0,13.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218,5.0,41.0,0.0,0.0,11.0,15.0,7.0,0.0,0.0,12.0,0.0,0.0,0.0,19.0,0.0,22.0,2.0,25.0,36.0,5.0,10.0,9.0,8.0,16.0,20.0,37.0,73.0,4.0,12.0,0.0,85.0,9.0,29.0,8.0,86.0,0.0,20.0,49.0,68.0,0.0,56.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219,12.0,30.0,5.0,31.0,17.0,27.0,0.0,39.0,0.0,21.0,38.0,25.0,22.0,7.0,28.0,20.0,8.0,0.0,41.0,0.0,8.0,60.0,27.0,698.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220,8.0,3.0,11.0,0.0,10.0,10.0,0.0,25.0,20.0,47.0,64.0,3.0,32.0,23.0,24.0,0.0,31.0,0.0,11.0,0.0,42.0,47.0,48.0,33.0,0.0,0.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221,9.0,0.0,5.0,12.0,0.0,2.0,20.0,26.0,17.0,52.0,38.0,0.0,65.0,5.0,8.0,7.0,21.0,9.0,13.0,57.0,21.0,7.0,46.0,22.0,86.0,11.0,0.0,0.0,24.0,0.0,0.0,0.0,5.0,11.0,3.0,17.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222,26.0,3.0,0.0,14.0,16.0,0.0,0.0,15.0,20.0,2.0,19.0,0.0,17.0,0.0,33.0,0.0,4.0,20.0,55.0,8.0,53.0,14.0,0.0,23.0,0.0,0.0,41.0,0.0,13.0,11.0,420.0,0.0,0.0,0.0,59.0,6.0,40.0,18.0,103.0,141.0,15.0,0.0,351.0,271.0,0.0,251.0,1514.0,101.0,75.0,0.0,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223,2.0,21.0,8.0,6.0,18.0,11.0,9.0,29.0,0.0,17.0,2.0,2.0,6.0,4.0,12.0,38.0,12.0,14.0,18.0,25.0,18.0,4.0,10.0,104.0,75.0,168.0,0.0,0.0,29.0,0.0,0.0,1.0,0.0,148.0,297.0,0.0,105.0,392.0,0.0,20.0,130.0,41.0,31.0,860.0,9.0,0.0,0.0,0.0,77.0,1.0,0.0,12.0,39.0,19.0,15.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224,8.0,15.0,11.0,0.0,2.0,20.0,11.0,0.0,14.0,23.0,0.0,0.0,74.0,7.0,0.0,0.0,8.0,16.0,20.0,3.0,0.0,0.0,10.0,0.0,2.0,11.0,101.0,0.0,0.0,5.0,34.0,11.0,0.0,15.0,46.0,30.0,23.0,37.0,16.0,16.0,0.0,0.0,40.0,94.0,156.0,0.0,56.0,13.0,0.0,0.0,0.0,0.0,0.0,54.0,9.0,0.0,0.0,30.0,0.0,24.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,125.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225,26.0,16.0,8.0,10.0,20.0,0.0,23.0,0.0,13.0,5.0,1.0,21.0,17.0,23.0,0.0,3.0,78.0,2.0,57.0,108.0,3.0,9.0,68.0,24.0,2.0,82.0,385.0,67.0,179.0,341.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226,12.0,0.0,20.0,86.0,76.0,5.0,0.0,9.0,21.0,41.0,12.0,13.0,8.0,77.0,62.0,225.0,0.0,30.0,112.0,226.0,28.0,27.0,20.0,60.0,0.0,18.0,4.0,0.0,18.0,27.0,26.0,81.0,4.0,0.0,0.0,0.0,268.0,242.0,144.0,19.0,25.0,100.0,271.0,78.0,44.0,77.0,105.0,272.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227,23.0,4.0,38.0,3.0,7.0,4.0,31.0,20.0,24.0,3.0,25.0,19.0,0.0,41.0,23.0,55.0,21.0,23.0,0.0,82.0,33.0,161.0,53.0,149.0,165.0,0.0,345.0,0.0,244.0,65.0,11.0,28.0,472.0,0.0,138.0,99.0,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228,2.0,15.0,14.0,58.0,0.0,55.0,0.0,0.0,18.0,0.0,19.0,15.0,32.0,12.0,53.0,0.0,51.0,16.0,0.0,105.0,16.0,258.0,34.0,0.0,60.0,65.0,18.0,18.0,22.0,22.0,3.0,0.0,86.0,5.0,21.0,25.0,50.0,16.0,5.0,142.0,34.0,83.0,9.0,135.0,133.0,185.0,154.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229,4.0,0.0,8.0,3.0,24.0,19.0,19.0,14.0,0.0,22.0,85.0,4.0,20.0,44.0,7.0,98.0,0.0,6.0,0.0,19.0,218.0,59.0,0.0,659.0,23.0,0.0,8.0,53.0,0.0,21.0,118.0,3.0,68.0,99.0,83.0,109.0,8.0,50.0,15.0,63.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230,10.0,6.0,15.0,0.0,0.0,2.0,0.0,74.0,0.0,0.0,0.0,25.0,0.0,29.0,8.0,47.0,28.0,1.0,0.0,7.0,15.0,0.0,0.0,2.0,4.0,31.0,0.0,9.0,42.0,0.0,47.0,6.0,45.0,35.0,2.0,0.0,0.0,9.0,16.0,34.0,89.0,28.0,28.0,0.0,20.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231,13.0,16.0,0.0,4.0,11.0,7.0,75.0,57.0,20.0,22.0,26.0,0.0,17.0,0.0,6.0,31.0,23.0,0.0,11.0,23.0,7.0,0.0,65.0,33.0,15.0,51.0,17.0,0.0,5.0,45.0,90.0,160.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232,27.0,22.0,8.0,0.0,0.0,25.0,7.0,22.0,0.0,43.0,60.0,6.0,104.0,0.0,57.0,33.0,7.0,24.0,22.0,22.0,24.0,15.0,0.0,54.0,125.0,52.0,101.0,43.0,29.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233,4.0,47.0,0.0,40.0,0.0,35.0,7.0,12.0,90.0,119.0,0.0,41.0,34.0,0.0,3.0,6.0,0.0,77.0,135.0,17.0,19.0,567.0,34.0,14.0,4.0,6.0,87.0,42.0,19.0,0.0,0.0,26.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
234,2.0,14.0,11.0,0.0,27.0,0.0,10.0,3.0,19.0,13.0,5.0,4.0,23.0,8.0,0.0,45.0,54.0,38.0,13.0,0.0,45.0,0.0,0.0,4.0,11.0,67.0,8.0,0.0,32.0,0.0,0.0,21.0,22.0,24.0,22.0,23.0,0.0,6.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235,15.0,5.0,34.0,9.0,0.0,52.0,7.0,7.0,16.0,5.0,5.0,14.0,11.0,7.0,17.0,3.0,4.0,1.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,8.0,2.0,4.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
236,0.0,29.0,59.0,23.0,0.0,17.0,34.0,10.0,13.0,137.0,14.0,47.0,48.0,7.0,0.0,63.0,0.0,23.0,19.0,39.0,0.0,1.0,0.0,17.0,4.0,4.0,6.0,20.0,0.0,87.0,0.0,98.0,28.0,0.0,3.0,38.0,0.0,0.0,18.0,5.0,65.0,76.0,0.0,190.0,0.0,192.0,0.0,19.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237,22.0,29.0,12.0,11.0,5.0,28.0,5.0,23.0,0.0,15.0,11.0,23.0,0.0,103.0,13.0,30.0,0.0,37.0,0.0,0.0,47.0,13.0,0.0,96.0,0.0,229.0,0.0,30.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238,3.0,5.0,17.0,4.0,11.0,13.0,41.0,0.0,2.0,5.0,13.0,26.0,33.0,13.0,21.0,0.0,24.0,0.0,58.0,0.0,69.0,54.0,0.0,49.0,0.0,0.0,0.0,47.0,56.0,203.0,30.0,20.0,6.0,3.0,15.0,11.0,74.0,63.0,95.0,0.0,65.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239,0.0,12.0,7.0,7.0,4.0,21.0,1.0,0.0,26.0,13.0,2.0,10.0,8.0,18.0,0.0,33.0,11.0,0.0,15.0,15.0,6.0,15.0,3.0,0.0,0.0,0.0,0.0,6.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240,0.0,22.0,13.0,11.0,21.0,2.0,7.0,17.0,14.0,4.0,23.0,7.0,0.0,6.0,4.0,15.0,0.0,0.0,2.0,0.0,8.0,24.0,1.0,0.0,0.0,122.0,0.0,8.0,9.0,0.0,50.0,75.0,42.0,35.0,61.0,28.0,0.0,41.0,54.0,0.0,106.0,9.0,5.0,26.0,30.0,46.0,108.0,0.0,0.0,11.0,0.0,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241,6.0,30.0,12.0,0.0,1.0,13.0,0.0,5.0,54.0,17.0,14.0,0.0,1.0,61.0,8.0,2.0,21.0,6.0,21.0,14.0,1.0,13.0,3.0,14.0,10.0,3.0,9.0,15.0,0.0,13.0,0.0,0.0,23.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242,0.0,38.0,11.0,0.0,0.0,21.0,4.0,40.0,7.0,16.0,41.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243,0.0,63.0,22.0,33.0,26.0,0.0,11.0,59.0,27.0,43.0,11.0,18.0,22.0,15.0,24.0,28.0,46.0,0.0,72.0,8.0,3.0,20.0,1.0,8.0,2.0,0.0,0.0,38.0,25.0,9.0,0.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244,12.0,19.0,0.0,9.0,4.0,0.0,3.0,0.0,30.0,3.0,4.0,5.0,15.0,44.0,27.0,0.0,16.0,15.0,12.0,0.0,47.0,58.0,26.0,75.0,0.0,0.0,173.0,15.0,30.0,0.0,0.0,4.0,23.0,8.0,0.0,0.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245,19.0,19.0,5.0,0.0,16.0,0.0,19.0,26.0,0.0,25.0,5.0,11.0,29.0,53.0,50.0,21.0,0.0,73.0,122.0,18.0,17.0,0.0,26.0,0.0,127.0,22.0,88.0,0.0,14.0,110.0,85.0,30.0,226.0,27.0,158.0,38.0,225.0,22.0,32.0,29.0,0.0,36.0,152.0,0.0,3.0,1.0,8.0,0.0,112.0,9.0,0.0,0.0,559.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
246,19.0,48.0,19.0,2.0,0.0,14.0,14.0,4.0,0.0,0.0,4.0,0.0,39.0,21.0,5.0,0.0,12.0,28.0,0.0,23.0,17.0,53.0,0.0,13.0,14.0,6.0,0.0,0.0,5.0,0.0,8.0,17.0,13.0,6.0,0.0,0.0,9.0,4.0,0.0,0.0,0.0,4.0,9.0,16.0,0.0,2.0,0.0,255.0,72.0,1.0,11.0,7.0,1.0,20.0,2.0,1.0,10.0,0.0,0.0,377.0,1.0,7.0,0.0,0.0,17.0,12.0,0.0,17.0,13.0,6.0,0.0,0.0,0.0,4.0,7.0,0.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
247,22.0,0.0,33.0,16.0,0.0,20.0,0.0,5.0,1.0,27.0,13.0,33.0,16.0,50.0,32.0,40.0,36.0,9.0,30.0,0.0,12.0,24.0,9.0,3.0,4.0,0.0,13.0,93.0,56.0,6.0,27.0,18.0,147.0,0.0,83.0,58.0,58.0,11.0,26.0,0.0,0.0,23.0,22.0,8.0,0.0,134.0,156.0,0.0,24.0,39.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248,19.0,25.0,15.0,0.0,34.0,51.0,20.0,0.0,20.0,10.0,3.0,0.0,0.0,12.0,14.0,0.0,13.0,12.0,12.0,8.0,0.0,0.0,0.0,6.0,0.0,35.0,2.0,33.0,0.0,22.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
249,4.0,1.0,1.0,3.0,0.0,27.0,17.0,0.0,28.0,7.0,22.0,24.0,92.0,21.0,4.0,17.0,0.0,0.0,11.0,2.0,49.0,58.0,10.0,0.0,41.0,0.0,0.0,2.0,7.0,36.0,12.0,99.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
250,5.0,19.0,0.0,14.0,28.0,0.0,12.0,8.0,9.0,7.0,22.0,13.0,0.0,27.0,41.0,18.0,0.0,14.0,44.0,0.0,144.0,6.0,0.0,89.0,0.0,27.0,31.0,55.0,36.0,7.0,25.0,3.0,9.0,31.0,40.0,0.0,0.0,0.0,0.0,0.0,334.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
251,21.0,11.0,0.0,5.0,0.0,17.0,3.0,11.0,0.0,14.0,16.0,7.0,2.0,2.0,8.0,9.0,66.0,24.0,16.0,13.0,7.0,0.0,0.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252,14.0,0.0,34.0,4.0,40.0,41.0,71.0,11.0,45.0,13.0,16.0,49.0,7.0,0.0,0.0,35.0,0.0,47.0,8.0,6.0,9.0,0.0,0.0,42.0,14.0,9.0,35.0,34.0,24.0,57.0,45.0,1.0,23.0,0.0,0.0,16.0,0.0,10.0,0.0,0.0,0.0,0.0,11.0,16.0,0.0,24.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
253,24.0,22.0,0.0,0.0,0.0,3.0,12.0,0.0,0.0,0.0,14.0,0.0,6.0,5.0,14.0,0.0,16.0,38.0,6.0,6.0,0.0,28.0,36.0,38.0,10.0,0.0,8.0,2.0,5.0,7.0,0.0,14.0,0.0,2.0,8.0,10.0,9.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254,0.0,14.0,0.0,21.0,30.0,3.0,15.0,5.0,15.0,8.0,2.0,45.0,0.0,18.0,47.0,32.0,34.0,0.0,4.0,48.0,24.0,0.0,8.0,10.0,21.0,20.0,15.0,7.0,0.0,0.0,9.0,0.0,1.0,10.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
255,13.0,30.0,21.0,23.0,25.0,29.0,0.0,17.0,0.0,62.0,26.0,0.0,5.0,19.0,107.0,3.0,10.0,0.0,0.0,34.0,73.0,52.0,0.0,22.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
256,21.0,10.0,3.0,8.0,7.0,0.0,5.0,5.0,0.0,6.0,10.0,0.0,1.0,0.0,14.0,31.0,0.0,11.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
257,11.0,5.0,9.0,5.0,7.0,25.0,11.0,34.0,40.0,57.0,83.0,26.0,26.0,0.0,12.0,42.0,47.0,25.0,0.0,0.0,16.0,0.0,0.0,7.0,41.0,34.0,0.0,0.0,0.0,31.0,57.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
258,27.0,5.0,8.0,0.0,7.0,3.0,1.0,0.0,11.0,4.0,2.0,4.0,13.0,18.0,1.0,2.0,36.0,10.0,0.0,0.0,0.0,28.0,0.0,9.0,0.0,0.0,1.0,8.0,3.0,0.0,2.0,35.0,21.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
259,0.0,5.0,1.0,7.0,16.0,90.0,2.0,103.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260,24.0,6.0,6.0,30.0,12.0,4.0,13.0,0.0,34.0,10.0,2.0,36.0,36.0,23.0,0.0,18.0,18.0,6.0,0.0,0.0,18.0,15.0,53.0,1.0,48.0,0.0,8.0,10.0,22.0,1.0,6.0,0.0,41.0,0.0,201.0,15.0,38.0,0.0,0.0,0.0,56.0,0.0,41.0,19.0,13.0,11.0,0.0,1.0,10.0,1.0,207.0,0.0,1.0,72.0,0.0,5.0,48.0,21.0,57.0,20.0,40.0,6.0,17.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,25.0,1.0,6.0,0.0,7.0,0.0,20.0,0.0,21.0,2.0,0.0,4.0,0.0,83.0,58.0,68.0,108.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,3.0,8.0,0.0,0.0,30.0,0.0,0.0
261,8.0,27.0,18.0,22.0,4.0,0.0,21.0,57.0,30.0,0.0,4.0,0.0,13.0,27.0,45.0,12.0,0.0,0.0,21.0,5.0,25.0,19.0,4.0,25.0,3.0,28.0,4.0,0.0,8.0,24.0,74.0,10.0,28.0,0.0,9.0,23.0,32.0,60.0,67.0,6.0,0.0,0.0,12.0,0.0,1.0,145.0,110.0,0.0,25.0,0.0,3.0,191.0,279.0,111.0,0.0,5.0,4.0,0.0,2.0,2.0,14.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
262,0.0,29.0,13.0,0.0,1.0,28.0,8.0,14.0,0.0,12.0,26.0,9.0,14.0,11.0,1.0,3.0,0.0,16.0,7.0,5.0,6.0,1.0,3.0,0.0,13.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
263,2.0,14.0,27.0,26.0,3.0,0.0,50.0,35.0,16.0,0.0,0.0,44.0,17.0,42.0,42.0,16.0,52.0,2.0,62.0,10.0,33.0,1.0,31.0,0.0,0.0,109.0,29.0,4.0,0.0,0.0,0.0,0.0,42.0,0.0,7.0,28.0,0.0,193.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
264,24.0,29.0,35.0,0.0,80.0,25.0,0.0,253.0,0.0,103.0,2.0,12.0,36.0,0.0,0.0,2.0,18.0,23.0,22.0,36.0,59.0,23.0,108.0,21.0,51.0,35.0,337.0,88.0,32.0,199.0,132.0,0.0,226.0,401.0,340.0,86.0,98.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
265,7.0,38.0,0.0,24.0,16.0,0.0,0.0,15.0,8.0,11.0,0.0,101.0,0.0,0.0,1.0,0.0,20.0,0.0,36.0,16.0,24.0,36.0,0.0,36.0,37.0,2.0,32.0,4.0,13.0,33.0,42.0,18.0,0.0,39.0,23.0,5.0,5.0,51.0,0.0,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
266,0.0,30.0,9.0,0.0,62.0,19.0,3.0,18.0,48.0,17.0,30.0,48.0,126.0,0.0,17.0,0.0,15.0,0.0,47.0,13.0,105.0,47.0,70.0,0.0,19.0,36.0,350.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
267,13.0,0.0,9.0,33.0,0.0,11.0,13.0,4.0,6.0,26.0,0.0,35.0,21.0,11.0,5.0,55.0,18.0,8.0,14.0,51.0,54.0,78.0,5.0,2.0,27.0,27.0,124.0,19.0,16.0,30.0,5.0,30.0,4.0,12.0,1.0,0.0,36.0,0.0,0.0,244.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268,0.0,18.0,18.0,0.0,2.0,4.0,6.0,10.0,11.0,14.0,15.0,2.0,93.0,2.0,85.0,58.0,11.0,33.0,115.0,139.0,0.0,0.0,20.0,3.0,0.0,38.0,4.0,0.0,0.0,107.0,0.0,16.0,0.0,0.0,5.0,13.0,17.0,13.0,25.0,0.0,0.0,215.0,44.0,25.0,0.0,0.0,21.0,0.0,0.0,312.0,0.0,127.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
269,17.0,15.0,7.0,44.0,4.0,29.0,1.0,4.0,36.0,6.0,13.0,0.0,0.0,13.0,22.0,17.0,44.0,81.0,5.0,48.0,30.0,15.0,46.0,0.0,1.0,6.0,48.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
