,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137
226,11.0,19.0,11.0,9.0,27.0,13.0,48.0,12.0,0.0,6.0,0.0,13.0,0.0,9.0,8.0,4.0,17.0,33.0,14.0,5.0,47.0,8.0,3.0,0.0,20.0,9.0,14.0,0.0,29.0,27.0,17.0,4.0,8.0,2.0,0.0,23.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227,0.0,4.0,0.0,0.0,39.0,5.0,22.0,20.0,31.0,0.0,0.0,10.0,4.0,25.0,0.0,21.0,33.0,12.0,24.0,25.0,45.0,24.0,70.0,21.0,51.0,24.0,10.0,109.0,0.0,19.0,0.0,81.0,1.0,38.0,31.0,3.0,8.0,19.0,7.0,0.0,17.0,27.0,11.0,0.0,53.0,66.0,64.0,119.0,117.0,225.0,27.0,27.0,4.0,4.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228,29.0,31.0,4.0,18.0,5.0,0.0,8.0,0.0,9.0,46.0,142.0,20.0,23.0,22.0,0.0,234.0,0.0,151.0,131.0,60.0,63.0,189.0,0.0,9.0,0.0,70.0,144.0,316.0,45.0,12.0,9.0,0.0,6.0,0.0,105.0,2.0,35.0,59.0,14.0,19.0,7.0,22.0,0.0,5.0,6.0,25.0,3.0,13.0,2.0,2.0,8.0,0.0,1.0,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229,20.0,19.0,2.0,8.0,14.0,7.0,19.0,12.0,13.0,17.0,7.0,12.0,0.0,31.0,0.0,13.0,7.0,18.0,11.0,18.0,15.0,0.0,12.0,16.0,3.0,23.0,31.0,12.0,20.0,41.0,0.0,24.0,0.0,82.0,8.0,7.0,8.0,24.0,0.0,0.0,6.0,0.0,29.0,0.0,8.0,0.0,0.0,0.0,0.0,10.0,2.0,8.0,6.0,31.0,21.0,0.0,5.0,0.0,61.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230,18.0,21.0,12.0,10.0,9.0,34.0,26.0,16.0,6.0,12.0,2.0,8.0,0.0,16.0,28.0,18.0,7.0,10.0,20.0,14.0,25.0,11.0,0.0,0.0,0.0,21.0,18.0,44.0,99.0,9.0,20.0,122.0,23.0,17.0,6.0,11.0,14.0,0.0,10.0,13.0,61.0,0.0,224.0,21.0,56.0,0.0,64.0,28.0,34.0,10.0,66.0,0.0,19.0,0.0,3.0,90.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231,5.0,10.0,11.0,9.0,25.0,0.0,12.0,0.0,3.0,42.0,33.0,31.0,0.0,16.0,16.0,16.0,3.0,1.0,11.0,0.0,9.0,66.0,0.0,0.0,8.0,14.0,0.0,0.0,0.0,66.0,0.0,0.0,0.0,0.0,7.0,31.0,31.0,0.0,9.0,4.0,4.0,3.0,0.0,17.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,162.0,0.0,47.0,465.0,42.0,5.0,0.0,0.0,67.0,184.0,0.0,0.0,319.0,0.0,0.0,352.0,79.0,0.0,542.0,128.0,4.0,27.0,4.0,11.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,18.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232,23.0,37.0,38.0,5.0,39.0,0.0,0.0,7.0,1.0,5.0,31.0,25.0,0.0,9.0,20.0,6.0,2.0,3.0,10.0,13.0,6.0,3.0,14.0,45.0,0.0,2.0,56.0,21.0,22.0,11.0,0.0,82.0,0.0,149.0,4.0,31.0,92.0,166.0,189.0,0.0,0.0,8.0,27.0,0.0,78.0,0.0,0.0,68.0,0.0,106.0,70.0,0.0,228.0,56.0,119.0,27.0,0.0,289.0,0.0,0.0,0.0,0.0,0.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233,19.0,17.0,18.0,24.0,30.0,6.0,19.0,15.0,0.0,47.0,38.0,18.0,36.0,23.0,0.0,12.0,28.0,2.0,0.0,10.0,16.0,16.0,6.0,71.0,29.0,15.0,32.0,33.0,30.0,0.0,12.0,0.0,4.0,61.0,9.0,0.0,3.0,0.0,1.0,14.0,0.0,0.0,31.0,0.0,0.0,0.0,120.0,12.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
234,2.0,11.0,0.0,20.0,2.0,9.0,13.0,0.0,21.0,0.0,1.0,7.0,1.0,2.0,0.0,5.0,0.0,18.0,0.0,24.0,0.0,5.0,16.0,19.0,1.0,0.0,0.0,5.0,30.0,3.0,21.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235,24.0,36.0,39.0,10.0,30.0,0.0,44.0,0.0,2.0,12.0,18.0,7.0,20.0,21.0,0.0,0.0,0.0,49.0,36.0,0.0,0.0,25.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
236,19.0,15.0,26.0,7.0,11.0,11.0,2.0,4.0,9.0,0.0,28.0,7.0,24.0,67.0,8.0,34.0,85.0,59.0,43.0,43.0,19.0,6.0,22.0,147.0,2.0,126.0,59.0,167.0,100.0,32.0,0.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237,18.0,0.0,33.0,42.0,5.0,32.0,6.0,13.0,10.0,9.0,19.0,61.0,8.0,9.0,0.0,112.0,11.0,16.0,302.0,76.0,52.0,0.0,11.0,104.0,35.0,88.0,0.0,36.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
238,20.0,10.0,9.0,0.0,34.0,0.0,0.0,0.0,20.0,23.0,8.0,6.0,158.0,12.0,53.0,9.0,80.0,23.0,15.0,21.0,92.0,52.0,121.0,0.0,5.0,126.0,33.0,142.0,59.0,318.0,0.0,202.0,56.0,101.0,7.0,22.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239,14.0,19.0,10.0,31.0,13.0,35.0,24.0,43.0,2.0,6.0,17.0,8.0,6.0,14.0,26.0,11.0,10.0,5.0,8.0,42.0,13.0,0.0,61.0,48.0,22.0,3.0,34.0,0.0,8.0,6.0,20.0,13.0,0.0,0.0,0.0,0.0,12.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240,19.0,11.0,40.0,13.0,0.0,11.0,15.0,48.0,7.0,92.0,16.0,0.0,11.0,77.0,35.0,26.0,110.0,147.0,0.0,49.0,0.0,0.0,0.0,75.0,43.0,139.0,0.0,191.0,0.0,0.0,0.0,7.0,18.0,2.0,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241,15.0,0.0,0.0,0.0,41.0,9.0,52.0,11.0,3.0,11.0,15.0,0.0,12.0,35.0,30.0,16.0,10.0,0.0,0.0,0.0,13.0,44.0,15.0,1.0,14.0,4.0,0.0,15.0,102.0,14.0,11.0,0.0,0.0,79.0,0.0,37.0,0.0,9.0,0.0,83.0,285.0,30.0,0.0,74.0,159.0,23.0,0.0,0.0,7.0,0.0,255.0,146.0,294.0,0.0,0.0,0.0,40.0,0.0,1.0,10.0,3.0,0.0,2.0,34.0,0.0,37.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242,15.0,7.0,7.0,4.0,10.0,0.0,2.0,26.0,0.0,0.0,18.0,78.0,51.0,45.0,32.0,18.0,5.0,13.0,56.0,2.0,20.0,27.0,59.0,25.0,3.0,66.0,0.0,60.0,56.0,78.0,0.0,30.0,140.0,0.0,0.0,13.0,0.0,6.0,4.0,24.0,0.0,17.0,0.0,26.0,0.0,36.0,0.0,23.0,0.0,0.0,0.0,0.0,536.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243,38.0,32.0,42.0,0.0,13.0,13.0,12.0,31.0,54.0,0.0,14.0,0.0,16.0,71.0,19.0,30.0,82.0,0.0,51.0,13.0,36.0,48.0,55.0,0.0,30.0,0.0,0.0,7.0,35.0,13.0,101.0,0.0,0.0,16.0,0.0,24.0,0.0,385.0,44.0,62.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244,12.0,8.0,0.0,9.0,40.0,0.0,25.0,27.0,15.0,55.0,18.0,0.0,0.0,2.0,33.0,20.0,50.0,9.0,0.0,30.0,14.0,0.0,5.0,0.0,41.0,0.0,60.0,11.0,11.0,0.0,7.0,10.0,16.0,6.0,0.0,7.0,21.0,2.0,19.0,146.0,0.0,15.0,465.0,33.0,0.0,0.0,0.0,0.0,812.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,21.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
