,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110
202,16.0,17.0,30.0,8.0,16.0,10.0,7.0,0.0,12.0,11.0,52.0,5.0,73.0,16.0,26.0,60.0,40.0,58.0,13.0,67.0,14.0,48.0,79.0,129.0,192.0,18.0,0.0,17.0,34.0,20.0,0.0,65.0,180.0,176.0,259.0,50.0,6.0,22.0,3.0,60.0,99.0,42.0,102.0,0.0,126.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,42.0,8.0,18.0,0.0,4.0,0.0,0.0,55.0,24.0,34.0,81.0,15.0,31.0,21.0,38.0,52.0,50.0,116.0,23.0,0.0,52.0,16.0,60.0,9.0,54.0,28.0,0.0,50.0,11.0,0.0,0.0,298.0,8.0,74.0,0.0,22.0,0.0,45.0,12.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204,22.0,8.0,63.0,1.0,15.0,46.0,88.0,0.0,10.0,0.0,0.0,13.0,16.0,0.0,10.0,0.0,0.0,84.0,0.0,55.0,31.0,0.0,0.0,0.0,0.0,5.0,26.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,13.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,7.0,0.0,49.0,0.0,0.0,0.0,31.0,0.0,0.0,18.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,29.0,51.0,70.0,7.0,22.0,20.0,16.0,14.0,36.0,0.0,23.0,31.0,1.0,26.0,14.0,3.0,105.0,4.0,14.0,0.0,4.0,40.0,14.0,88.0,0.0,40.0,114.0,34.0,1.0,11.0,21.0,20.0,39.0,24.0,4.0,38.0,0.0,29.0,130.0,1.0,0.0,23.0,0.0,0.0,6.0,12.0,30.0,2.0,0.0,24.0,0.0,0.0,0.0,0.0,11.0,2.0,21.0,0.0,0.0,0.0,11.0,0.0,0.0,62.0,0.0,163.0,0.0,86.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206,20.0,21.0,18.0,20.0,20.0,44.0,0.0,8.0,2.0,42.0,13.0,12.0,19.0,12.0,4.0,8.0,10.0,34.0,14.0,27.0,12.0,24.0,20.0,0.0,30.0,51.0,13.0,129.0,3.0,45.0,14.0,0.0,0.0,0.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207,19.0,19.0,22.0,5.0,1.0,13.0,0.0,46.0,11.0,1.0,47.0,84.0,0.0,29.0,0.0,21.0,11.0,13.0,29.0,38.0,36.0,29.0,0.0,109.0,0.0,16.0,0.0,3.0,0.0,131.0,56.0,31.0,2.0,39.0,0.0,40.0,84.0,0.0,114.0,0.0,74.0,4.0,962.0,455.0,83.0,43.0,76.0,168.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208,13.0,66.0,22.0,11.0,10.0,35.0,9.0,34.0,76.0,88.0,16.0,29.0,7.0,104.0,0.0,15.0,21.0,0.0,69.0,8.0,33.0,54.0,49.0,71.0,11.0,0.0,3.0,36.0,35.0,42.0,26.0,27.0,0.0,198.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209,0.0,21.0,44.0,21.0,19.0,8.0,24.0,2.0,67.0,0.0,55.0,7.0,32.0,0.0,0.0,37.0,8.0,10.0,16.0,12.0,28.0,31.0,171.0,79.0,132.0,61.0,0.0,99.0,0.0,82.0,0.0,37.0,34.0,0.0,6.0,106.0,0.0,98.0,40.0,204.0,0.0,73.0,139.0,371.0,232.0,18.0,51.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210,18.0,8.0,33.0,13.0,16.0,35.0,2.0,0.0,18.0,39.0,60.0,39.0,8.0,51.0,9.0,63.0,26.0,13.0,0.0,0.0,6.0,80.0,87.0,0.0,0.0,13.0,0.0,0.0,156.0,64.0,172.0,0.0,22.0,4.0,7.0,65.0,66.0,96.0,0.0,16.0,0.0,246.0,0.0,0.0,16.0,0.0,8.0,113.0,14.0,0.0,0.0,19.0,124.0,15.0,6.0,16.0,0.0,13.0,0.0,97.0,31.0,0.0,7.0,0.0,0.0,56.0,82.0,42.0,8.0,1.0,191.0,129.0,134.0,36.0,0.0,11.0,864.0,406.0,122.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211,26.0,39.0,37.0,0.0,42.0,17.0,11.0,23.0,23.0,35.0,30.0,16.0,0.0,0.0,18.0,19.0,2.0,16.0,29.0,34.0,80.0,34.0,4.0,300.0,33.0,117.0,48.0,17.0,0.0,26.0,0.0,56.0,93.0,0.0,118.0,57.0,319.0,36.0,0.0,92.0,34.0,7.0,3.0,35.0,0.0,19.0,2.0,198.0,0.0,0.0,0.0,0.0,0.0,0.0,594.0,4.0,33.0,19.0,93.0,0.0,20.0,25.0,132.0,25.0,65.0,80.0,49.0,0.0,24.0,261.0,865.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212,25.0,11.0,62.0,53.0,6.0,10.0,4.0,22.0,34.0,21.0,6.0,30.0,63.0,43.0,3.0,30.0,78.0,14.0,140.0,101.0,20.0,78.0,24.0,5.0,20.0,5.0,38.0,0.0,78.0,69.0,25.0,87.0,0.0,156.0,51.0,40.0,93.0,90.0,143.0,0.0,10.0,7.0,30.0,30.0,0.0,8.0,0.0,0.0,2.0,0.0,45.0,0.0,0.0,4.0,0.0,0.0,5.0,1.0,0.0,9.0,12.0,0.0,0.0,0.0,0.0,0.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213,39.0,31.0,15.0,6.0,2.0,7.0,35.0,25.0,24.0,20.0,21.0,17.0,15.0,5.0,0.0,0.0,45.0,0.0,4.0,2.0,12.0,4.0,18.0,66.0,19.0,0.0,8.0,9.0,0.0,0.0,18.0,56.0,0.0,51.0,33.0,13.0,71.0,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214,18.0,26.0,6.0,0.0,21.0,0.0,67.0,22.0,34.0,11.0,0.0,41.0,30.0,6.0,33.0,51.0,78.0,17.0,20.0,15.0,17.0,16.0,0.0,0.0,141.0,154.0,5.0,0.0,4.0,7.0,0.0,22.0,45.0,0.0,87.0,298.0,2.0,0.0,6.0,0.0,26.0,37.0,50.0,0.0,52.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215,11.0,51.0,30.0,14.0,24.0,0.0,29.0,43.0,1.0,70.0,0.0,0.0,4.0,12.0,55.0,31.0,0.0,28.0,12.0,0.0,0.0,120.0,103.0,0.0,0.0,30.0,24.0,49.0,39.0,0.0,1300.0,63.0,24.0,327.0,155.0,7.0,36.0,23.0,0.0,30.0,54.0,35.0,53.0,29.0,91.0,33.0,67.0,96.0,0.0,183.0,45.0,172.0,102.0,54.0,155.0,0.0,7.0,1.0,324.0,384.0,10.0,21.0,19.0,18.0,71.0,0.0,51.0,0.0,31.0,1.0,0.0,0.0,0.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216,13.0,9.0,35.0,30.0,0.0,21.0,28.0,18.0,9.0,0.0,0.0,29.0,55.0,20.0,74.0,28.0,2.0,0.0,106.0,0.0,24.0,6.0,65.0,52.0,53.0,25.0,0.0,0.0,85.0,32.0,186.0,0.0,49.0,12.0,0.0,170.0,0.0,38.0,40.0,0.0,0.0,0.0,51.0,59.0,30.0,52.0,82.0,30.0,23.0,0.0,29.0,24.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217,16.0,59.0,20.0,26.0,18.0,16.0,5.0,27.0,23.0,0.0,8.0,41.0,0.0,30.0,33.0,28.0,32.0,21.0,16.0,126.0,0.0,4.0,12.0,5.0,0.0,0.0,0.0,0.0,5.0,1.0,2.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,9.0,3.0,3.0,67.0,73.0,30.0,0.0,16.0,194.0,50.0,92.0,215.0,139.0,64.0,142.0,139.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218,27.0,47.0,29.0,6.0,12.0,3.0,4.0,9.0,20.0,20.0,26.0,37.0,10.0,76.0,74.0,34.0,25.0,0.0,0.0,93.0,206.0,55.0,161.0,11.0,74.0,10.0,11.0,134.0,526.0,65.0,48.0,305.0,273.0,37.0,17.0,92.0,0.0,7.0,35.0,39.0,47.0,58.0,22.0,17.0,22.0,6.0,298.0,137.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219,16.0,78.0,3.0,3.0,10.0,34.0,20.0,6.0,11.0,22.0,17.0,48.0,104.0,104.0,11.0,52.0,25.0,0.0,12.0,15.0,102.0,123.0,27.0,381.0,10.0,40.0,0.0,8.0,55.0,293.0,24.0,0.0,43.0,50.0,27.0,0.0,3.0,0.0,75.0,63.0,23.0,42.0,74.0,66.0,0.0,31.0,98.0,51.0,301.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220,11.0,73.0,7.0,21.0,0.0,1.0,7.0,2.0,17.0,17.0,0.0,14.0,12.0,0.0,9.0,3.0,10.0,7.0,38.0,32.0,13.0,14.0,37.0,0.0,19.0,133.0,19.0,56.0,67.0,0.0,7.0,45.0,0.0,54.0,80.0,13.0,445.0,65.0,272.0,121.0,74.0,0.0,0.0,0.0,540.0,53.0,144.0,404.0,0.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,8.0,0.0,38.0,76.0,68.0,0.0,241.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221,21.0,42.0,31.0,19.0,6.0,5.0,0.0,51.0,38.0,29.0,24.0,20.0,24.0,47.0,34.0,24.0,0.0,34.0,33.0,41.0,70.0,154.0,42.0,90.0,165.0,0.0,29.0,39.0,23.0,0.0,16.0,73.0,21.0,22.0,10.0,78.0,25.0,5.0,29.0,0.0,2.0,1.0,0.0,4.0,39.0,26.0,43.0,4.0,345.0,132.0,69.0,30.0,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222,12.0,77.0,51.0,53.0,10.0,10.0,37.0,0.0,22.0,0.0,10.0,0.0,8.0,0.0,0.0,5.0,29.0,33.0,20.0,44.0,337.0,54.0,4.0,0.0,217.0,57.0,49.0,139.0,67.0,47.0,26.0,10.0,26.0,53.0,16.0,22.0,10.0,1.0,27.0,175.0,6.0,2.0,135.0,0.0,0.0,396.0,122.0,22.0,119.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223,26.0,0.0,11.0,10.0,4.0,14.0,19.0,15.0,0.0,0.0,10.0,0.0,6.0,172.0,8.0,0.0,19.0,0.0,21.0,9.0,35.0,18.0,33.0,58.0,3.0,0.0,25.0,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224,8.0,62.0,40.0,29.0,3.0,19.0,22.0,4.0,6.0,14.0,0.0,0.0,10.0,0.0,44.0,15.0,115.0,37.0,0.0,0.0,25.0,46.0,0.0,27.0,17.0,144.0,0.0,35.0,24.0,15.0,4.0,33.0,0.0,0.0,373.0,120.0,0.0,4.0,6.0,74.0,0.0,0.0,21.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225,14.0,51.0,30.0,0.0,19.0,7.0,22.0,0.0,16.0,21.0,2.0,14.0,20.0,66.0,82.0,5.0,14.0,9.0,14.0,13.0,0.0,30.0,42.0,11.0,24.0,21.0,0.0,121.0,8.0,144.0,314.0,56.0,106.0,35.0,86.0,138.0,0.0,0.0,6.0,16.0,0.0,0.0,39.0,0.0,6.0,0.0,14.0,496.0,165.0,118.0,542.0,42.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226,12.0,83.0,14.0,22.0,0.0,0.0,61.0,24.0,41.0,23.0,25.0,17.0,18.0,2.0,41.0,47.0,11.0,0.0,4.0,0.0,13.0,13.0,12.0,28.0,24.0,9.0,8.0,36.0,31.0,3.0,12.0,8.0,0.0,10.0,219.0,17.0,0.0,3.0,367.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227,13.0,8.0,13.0,19.0,16.0,8.0,34.0,75.0,5.0,79.0,0.0,16.0,28.0,18.0,37.0,0.0,35.0,0.0,0.0,7.0,24.0,26.0,32.0,7.0,0.0,8.0,18.0,50.0,0.0,58.0,15.0,45.0,18.0,3.0,7.0,13.0,3.0,0.0,2.0,21.0,9.0,10.0,0.0,1.0,19.0,9.0,7.0,0.0,14.0,7.0,0.0,35.0,0.0,0.0,0.0,26.0,33.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,47.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228,2.0,13.0,21.0,15.0,35.0,0.0,0.0,8.0,1.0,2.0,15.0,0.0,15.0,0.0,23.0,0.0,0.0,0.0,0.0,16.0,26.0,9.0,9.0,40.0,16.0,0.0,0.0,0.0,31.0,35.0,14.0,28.0,0.0,0.0,74.0,0.0,157.0,1.0,7.0,23.0,0.0,0.0,12.0,83.0,69.0,68.0,91.0,24.0,0.0,48.0,183.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229,13.0,24.0,8.0,8.0,7.0,16.0,11.0,36.0,0.0,15.0,6.0,20.0,25.0,30.0,60.0,0.0,100.0,3.0,12.0,55.0,99.0,131.0,61.0,53.0,38.0,25.0,0.0,0.0,0.0,14.0,6.0,6.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230,20.0,10.0,29.0,45.0,12.0,42.0,12.0,11.0,75.0,0.0,29.0,8.0,20.0,0.0,0.0,8.0,5.0,0.0,8.0,51.0,0.0,0.0,30.0,3.0,37.0,0.0,0.0,0.0,11.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231,1.0,5.0,0.0,19.0,28.0,20.0,17.0,0.0,8.0,16.0,29.0,9.0,11.0,22.0,72.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
232,1.0,17.0,9.0,24.0,18.0,7.0,0.0,17.0,8.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,30.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,267.0,22.0,0.0,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
233,30.0,15.0,0.0,0.0,6.0,30.0,16.0,42.0,28.0,0.0,0.0,6.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,20.0,22.0,98.0,7.0,1.0,53.0,0.0,16.0,212.0,31.0,89.0,65.0,61.0,35.0,27.0,208.0,14.0,0.0,214.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
234,0.0,50.0,26.0,19.0,16.0,3.0,13.0,3.0,19.0,39.0,0.0,8.0,44.0,31.0,9.0,35.0,58.0,6.0,4.0,26.0,1.0,1.0,46.0,0.0,1.0,42.0,58.0,61.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
235,6.0,32.0,0.0,5.0,10.0,14.0,14.0,19.0,0.0,37.0,32.0,44.0,2.0,7.0,11.0,14.0,0.0,0.0,0.0,0.0,12.0,11.0,0.0,0.0,1.0,200.0,83.0,31.0,0.0,170.0,102.0,106.0,132.0,93.0,109.0,0.0,17.0,116.0,38.0,202.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
236,5.0,8.0,8.0,30.0,0.0,38.0,0.0,23.0,12.0,0.0,26.0,8.0,0.0,13.0,28.0,2.0,58.0,35.0,10.0,0.0,25.0,32.0,71.0,0.0,0.0,81.0,68.0,0.0,43.0,29.0,0.0,49.0,0.0,10.0,0.0,3.0,25.0,0.0,0.0,0.0,90.0,15.0,0.0,0.0,112.0,2.0,21.0,18.0,36.0,59.0,3.0,114.0,17.0,43.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
237,16.0,7.0,3.0,0.0,5.0,0.0,12.0,17.0,20.0,7.0,4.0,0.0,1.0,0.0,0.0,3.0,0.0,76.0,19.0,5.0,47.0,0.0,11.0,3.0,17.0,0.0,1.0,8.0,17.0,36.0,28.0,21.0,7.0,0.0,9.0,0.0,11.0,2.0,0.0,0.0,10.0,38.0,0.0,0.0,32.0,8.0,11.0,5.0,19.0,0.0,5.0,2.0,17.0,5.0,26.0,0.0,0.0,0.0,15.0,0.0,44.0,0.0,0.0,48.0,45.0,0.0,36.0,8.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,6.0,45.0,2.0,1.0,47.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,5.0,57.0,0.0,,,,,,,,,,,,,,,,
238,14.0,11.0,36.0,15.0,1.0,0.0,0.0,8.0,7.0,0.0,19.0,3.0,24.0,8.0,1.0,6.0,0.0,9.0,20.0,15.0,20.0,5.0,0.0,5.0,49.0,29.0,33.0,26.0,53.0,0.0,9.0,0.0,0.0,2.0,51.0,45.0,0.0,0.0,0.0,0.0,5.0,1.0,6.0,0.0,0.0,15.0,3.0,8.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
239,0.0,17.0,7.0,40.0,23.0,6.0,6.0,2.0,26.0,0.0,0.0,0.0,12.0,0.0,25.0,23.0,6.0,16.0,0.0,0.0,26.0,4.0,16.0,40.0,19.0,12.0,27.0,16.0,6.0,7.0,18.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
240,8.0,11.0,27.0,15.0,19.0,1.0,61.0,35.0,55.0,0.0,51.0,15.0,51.0,14.0,2.0,29.0,53.0,133.0,257.0,0.0,10.0,120.0,121.0,126.0,0.0,25.0,0.0,0.0,179.0,0.0,52.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
241,10.0,20.0,8.0,29.0,14.0,34.0,6.0,0.0,22.0,16.0,5.0,22.0,0.0,1.0,30.0,0.0,0.0,3.0,15.0,16.0,10.0,19.0,4.0,19.0,33.0,21.0,6.0,9.0,30.0,4.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
242,61.0,0.0,9.0,35.0,0.0,2.0,0.0,0.0,11.0,3.0,40.0,17.0,64.0,0.0,38.0,58.0,13.0,24.0,59.0,40.0,26.0,33.0,57.0,17.0,12.0,0.0,23.0,49.0,19.0,14.0,229.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
243,23.0,18.0,0.0,2.0,18.0,0.0,4.0,7.0,38.0,0.0,1.0,5.0,17.0,0.0,5.0,32.0,4.0,1.0,59.0,0.0,6.0,14.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244,27.0,0.0,12.0,56.0,10.0,13.0,13.0,9.0,8.0,5.0,9.0,0.0,16.0,20.0,0.0,18.0,14.0,6.0,90.0,12.0,0.0,0.0,17.0,22.0,1.0,0.0,0.0,9.0,0.0,10.0,0.0,0.0,3.0,6.0,0.0,11.0,34.0,27.0,16.0,16.0,0.0,0.0,0.0,11.0,0.0,40.0,98.0,5.0,71.0,4.0,33.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,312.0,440.0,0.0,294.0,30.0,0.0,2.0,613.0,293.0,9.0,625.0,1.0,0.0,102.0,0.0,3.0,10.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
