,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136
186,7.0,9.0,29.0,0.0,0.0,7.0,32.0,4.0,4.0,11.0,6.0,30.0,3.0,53.0,59.0,8.0,0.0,0.0,40.0,0.0,2.0,9.0,1.0,0.0,0.0,9.0,0.0,6.0,6.0,14.0,0.0,22.0,0.0,73.0,6.0,22.0,81.0,5.0,47.0,9.0,0.0,0.0,4.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,10.0,17.0,30.0,11.0,0.0,6.0,24.0,13.0,0.0,21.0,16.0,0.0,22.0,0.0,0.0,0.0,10.0,148.0,0.0,10.0,85.0,0.0,52.0,48.0,0.0,0.0,31.0,46.0,23.0,33.0,7.0,56.0,0.0,46.0,0.0,26.0,123.0,59.0,123.0,28.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,13.0,23.0,11.0,15.0,1.0,19.0,13.0,9.0,15.0,8.0,0.0,18.0,33.0,0.0,27.0,26.0,49.0,0.0,18.0,0.0,0.0,90.0,0.0,22.0,0.0,0.0,8.0,0.0,21.0,48.0,0.0,147.0,0.0,53.0,15.0,5.0,60.0,0.0,45.0,44.0,79.0,34.0,10.0,30.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,2.0,28.0,12.0,0.0,62.0,0.0,65.0,0.0,42.0,0.0,166.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,0.0,13.0,23.0,8.0,12.0,32.0,15.0,6.0,36.0,29.0,3.0,4.0,0.0,0.0,1.0,3.0,0.0,33.0,0.0,4.0,1.0,32.0,0.0,0.0,39.0,6.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,13.0,0.0,3.0,19.0,14.0,3.0,11.0,33.0,37.0,0.0,0.0,0.0,20.0,0.0,4.0,11.0,2.0,0.0,0.0,32.0,0.0,12.0,22.0,5.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191,70.0,13.0,0.0,1.0,2.0,36.0,17.0,5.0,40.0,27.0,20.0,47.0,13.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192,21.0,25.0,12.0,14.0,6.0,17.0,2.0,6.0,17.0,2.0,16.0,3.0,1.0,0.0,0.0,50.0,71.0,19.0,0.0,2.0,0.0,0.0,40.0,0.0,0.0,0.0,3.0,0.0,3.0,60.0,12.0,15.0,59.0,10.0,0.0,5.0,0.0,10.0,18.0,2.0,12.0,0.0,0.0,2.0,1.0,0.0,8.0,9.0,6.0,25.0,29.0,60.0,6.0,60.0,75.0,84.0,36.0,68.0,67.0,15.0,1.0,35.0,39.0,0.0,0.0,66.0,66.0,5.0,0.0,0.0,0.0,19.0,102.0,0.0,0.0,0.0,0.0,33.0,10.0,6.0,0.0,2.0,7.0,5.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,4.0,17.0,17.0,35.0,2.0,16.0,0.0,21.0,3.0,60.0,42.0,23.0,0.0,99.0,21.0,41.0,31.0,64.0,0.0,58.0,17.0,160.0,52.0,129.0,50.0,60.0,0.0,42.0,38.0,0.0,156.0,0.0,120.0,5.0,10.0,78.0,95.0,17.0,10.0,12.0,0.0,60.0,43.0,19.0,329.0,5.0,70.0,7.0,31.0,0.0,24.0,69.0,59.0,3.0,36.0,44.0,0.0,68.0,36.0,0.0,0.0,0.0,51.0,70.0,515.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194,25.0,62.0,1.0,5.0,54.0,19.0,0.0,51.0,15.0,37.0,2.0,33.0,25.0,4.0,42.0,20.0,30.0,58.0,0.0,56.0,31.0,46.0,194.0,0.0,112.0,13.0,0.0,0.0,185.0,62.0,0.0,133.0,108.0,51.0,44.0,1.0,21.0,205.0,39.0,62.0,9.0,0.0,624.0,48.0,40.0,0.0,15.0,36.0,27.0,28.0,0.0,31.0,0.0,13.0,9.0,0.0,0.0,78.0,422.0,437.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195,9.0,37.0,10.0,5.0,0.0,18.0,6.0,2.0,0.0,16.0,0.0,18.0,15.0,7.0,0.0,1.0,1.0,10.0,0.0,0.0,6.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196,35.0,22.0,21.0,62.0,16.0,37.0,21.0,19.0,0.0,17.0,5.0,5.0,36.0,0.0,43.0,0.0,121.0,23.0,0.0,82.0,0.0,58.0,14.0,42.0,63.0,75.0,90.0,20.0,0.0,0.0,0.0,77.0,90.0,23.0,0.0,0.0,47.0,0.0,16.0,23.0,0.0,0.0,328.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,3.0,17.0,4.0,13.0,32.0,5.0,0.0,0.0,0.0,29.0,11.0,2.0,14.0,0.0,58.0,8.0,36.0,25.0,6.0,107.0,48.0,31.0,27.0,25.0,0.0,75.0,257.0,93.0,14.0,0.0,0.0,25.0,7.0,12.0,3.0,5.0,2.0,0.0,2.0,2.0,10.0,0.0,4.0,19.0,6.0,8.0,31.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198,12.0,55.0,24.0,16.0,10.0,20.0,31.0,2.0,19.0,35.0,5.0,32.0,0.0,0.0,4.0,82.0,16.0,19.0,30.0,33.0,45.0,21.0,58.0,157.0,14.0,256.0,138.0,43.0,91.0,97.0,43.0,65.0,0.0,36.0,0.0,205.0,119.0,11.0,7.0,4.0,0.0,8.0,17.0,81.0,7.0,0.0,40.0,9.0,41.0,65.0,20.0,7.0,64.0,39.0,14.0,0.0,65.0,3.0,180.0,18.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199,0.0,21.0,41.0,6.0,7.0,10.0,0.0,6.0,2.0,7.0,17.0,1.0,18.0,0.0,0.0,0.0,20.0,8.0,0.0,7.0,0.0,15.0,11.0,0.0,5.0,9.0,8.0,2.0,8.0,6.0,0.0,4.0,36.0,0.0,0.0,0.0,14.0,13.0,5.0,27.0,17.0,0.0,12.0,7.0,139.0,96.0,74.0,60.0,86.0,86.0,0.0,8.0,518.0,14.0,16.0,11.0,143.0,102.0,16.0,24.0,357.0,0.0,0.0,288.0,0.0,6.0,24.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,35.0,0.0,13.0,1.0,3.0,0.0,15.0,8.0,21.0,21.0,24.0,0.0,10.0,3.0,239.0,389.0,0.0,57.0,155.0,39.0,204.0,41.0,152.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,7.0,17.0,24.0,22.0,30.0,12.0,4.0,0.0,5.0,0.0,23.0,6.0,2.0,23.0,85.0,60.0,54.0,5.0,49.0,7.0,27.0,33.0,58.0,14.0,34.0,10.0,23.0,24.0,15.0,8.0,1.0,0.0,0.0,21.0,29.0,9.0,13.0,2.0,7.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202,3.0,34.0,7.0,23.0,0.0,20.0,13.0,8.0,0.0,9.0,0.0,49.0,12.0,2.0,5.0,20.0,11.0,12.0,30.0,27.0,17.0,20.0,0.0,0.0,0.0,50.0,0.0,22.0,16.0,8.0,49.0,17.0,42.0,0.0,34.0,0.0,184.0,0.0,10.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,47.0,0.0,27.0,19.0,18.0,11.0,12.0,16.0,66.0,0.0,16.0,18.0,1.0,125.0,0.0,18.0,1.0,25.0,0.0,13.0,8.0,0.0,10.0,19.0,0.0,29.0,0.0,5.0,2.0,2.0,2.0,0.0,7.0,15.0,0.0,0.0,34.0,9.0,4.0,37.0,27.0,14.0,88.0,41.0,120.0,43.0,5.0,114.0,45.0,0.0,0.0,6.0,0.0,60.0,17.0,0.0,0.0,6.0,65.0,129.0,90.0,76.0,0.0,25.0,0.0,90.0,0.0,80.0,87.0,0.0,65.0,3.0,0.0,115.0,68.0,0.0,91.0,225.0,61.0,240.0,5.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204,42.0,4.0,12.0,7.0,7.0,69.0,24.0,8.0,6.0,62.0,33.0,30.0,18.0,0.0,29.0,11.0,13.0,10.0,0.0,1.0,23.0,0.0,0.0,58.0,4.0,21.0,98.0,4.0,154.0,0.0,3.0,80.0,19.0,110.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,63.0,11.0,37.0,0.0,8.0,0.0,43.0,0.0,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,20.0,11.0,6.0,14.0,23.0,1.0,28.0,31.0,54.0,0.0,0.0,0.0,0.0,0.0,38.0,128.0,88.0,0.0,26.0,0.0,4.0,37.0,0.0,9.0,12.0,3.0,0.0,55.0,8.0,5.0,5.0,0.0,32.0,13.0,0.0,0.0,0.0,0.0,22.0,8.0,0.0,525.0,33.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206,15.0,14.0,0.0,0.0,0.0,9.0,65.0,14.0,4.0,81.0,41.0,11.0,104.0,11.0,9.0,28.0,6.0,1.0,12.0,12.0,0.0,19.0,77.0,22.0,0.0,29.0,94.0,111.0,77.0,89.0,53.0,2.0,0.0,69.0,23.0,48.0,26.0,0.0,0.0,0.0,0.0,274.0,13.0,67.0,0.0,0.0,0.0,0.0,2.0,0.0,80.0,8.0,45.0,6.0,27.0,6.0,36.0,2.0,45.0,15.0,4.0,74.0,1.0,15.0,43.0,12.0,26.0,74.0,51.0,2.0,63.0,50.0,8.0,42.0,59.0,178.0,567.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207,32.0,58.0,16.0,23.0,5.0,0.0,5.0,27.0,7.0,22.0,12.0,0.0,2.0,0.0,5.0,14.0,17.0,10.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,12.0,0.0,32.0,0.0,34.0,4.0,7.0,0.0,0.0,4.0,21.0,71.0,33.0,21.0,0.0,6.0,0.0,0.0,140.0,95.0,0.0,0.0,243.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,150.0,673.0,14.0,0.0,0.0,0.0,67.0,36.0,17.0,0.0,0.0,768.0,17.0,0.0,21.0,0.0,0.0,4.0,0.0,0.0,38.0,0.0,788.0,0.0,155.0,0.0,0.0,0.0,0.0,855.0,0.0,0.0,0.0,0.0,61.0,0.0,125.0,27.0,314.0,46.0,0.0,0.0,16.0,4.0,10.0,90.0,106.0,3.0,165.0,94.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,818.0,102.0,482.0,0.0,212.0,0.0,0.0,919.0,0.0,0.0,0.0,0.0,,,,,,,,,,,
208,0.0,53.0,2.0,0.0,21.0,27.0,5.0,15.0,45.0,89.0,0.0,6.0,53.0,11.0,13.0,8.0,28.0,13.0,10.0,22.0,12.0,0.0,3.0,1.0,51.0,47.0,122.0,31.0,23.0,115.0,1.0,1.0,111.0,60.0,20.0,27.0,28.0,0.0,12.0,0.0,61.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209,12.0,4.0,10.0,2.0,22.0,7.0,10.0,0.0,4.0,0.0,0.0,1.0,5.0,0.0,0.0,2.0,4.0,0.0,2.0,0.0,16.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
210,29.0,0.0,0.0,7.0,32.0,27.0,9.0,17.0,16.0,0.0,5.0,34.0,2.0,21.0,0.0,0.0,33.0,13.0,22.0,73.0,71.0,22.0,19.0,0.0,2.0,92.0,0.0,0.0,9.0,30.0,1.0,0.0,4.0,0.0,24.0,3.0,20.0,6.0,0.0,46.0,2.0,0.0,5.0,92.0,5.0,0.0,0.0,0.0,0.0,6.0,21.0,23.0,14.0,11.0,51.0,0.0,2.0,0.0,0.0,0.0,304.0,0.0,2.0,5.0,3.0,0.0,9.0,17.0,11.0,60.0,0.0,65.0,3.0,0.0,0.0,1.0,1.0,3.0,0.0,2.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
211,0.0,6.0,6.0,20.0,8.0,55.0,45.0,39.0,6.0,7.0,0.0,3.0,0.0,0.0,9.0,11.0,0.0,40.0,4.0,0.0,17.0,8.0,117.0,0.0,5.0,14.0,6.0,0.0,11.0,7.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212,2.0,52.0,20.0,6.0,39.0,0.0,26.0,11.0,8.0,19.0,12.0,7.0,5.0,3.0,0.0,35.0,0.0,0.0,24.0,22.0,5.0,24.0,14.0,107.0,0.0,18.0,0.0,4.0,163.0,38.0,0.0,129.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
213,28.0,58.0,2.0,8.0,6.0,11.0,8.0,13.0,0.0,39.0,0.0,0.0,2.0,29.0,6.0,0.0,16.0,6.0,0.0,0.0,0.0,58.0,43.0,1.0,6.0,5.0,0.0,15.0,0.0,12.0,0.0,6.0,55.0,12.0,0.0,0.0,2.0,12.0,23.0,34.0,0.0,0.0,6.0,92.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
214,26.0,7.0,3.0,5.0,0.0,0.0,11.0,30.0,0.0,182.0,12.0,17.0,91.0,0.0,69.0,54.0,13.0,26.0,114.0,0.0,82.0,0.0,31.0,0.0,665.0,31.0,215.0,227.0,0.0,0.0,0.0,346.0,0.0,164.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
215,34.0,16.0,27.0,22.0,0.0,23.0,23.0,16.0,9.0,0.0,20.0,13.0,97.0,33.0,60.0,1.0,37.0,28.0,82.0,5.0,0.0,11.0,7.0,0.0,0.0,39.0,18.0,29.0,10.0,221.0,63.0,0.0,323.0,0.0,23.0,29.0,161.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216,0.0,64.0,36.0,0.0,34.0,24.0,24.0,6.0,7.0,2.0,0.0,16.0,69.0,54.0,0.0,35.0,27.0,49.0,39.0,27.0,23.0,171.0,16.0,15.0,115.0,63.0,56.0,29.0,0.0,0.0,0.0,0.0,38.0,16.0,87.0,67.0,23.0,0.0,51.0,29.0,12.0,0.0,0.0,198.0,120.0,210.0,10.0,116.0,0.0,21.0,0.0,40.0,0.0,0.0,28.0,0.0,24.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
217,0.0,16.0,15.0,0.0,5.0,5.0,38.0,42.0,0.0,11.0,123.0,15.0,29.0,0.0,0.0,25.0,9.0,8.0,37.0,144.0,180.0,52.0,0.0,321.0,286.0,44.0,158.0,0.0,31.0,80.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
218,0.0,46.0,0.0,4.0,37.0,4.0,24.0,17.0,8.0,13.0,18.0,15.0,71.0,9.0,46.0,25.0,70.0,6.0,45.0,0.0,20.0,0.0,49.0,0.0,35.0,50.0,0.0,17.0,59.0,0.0,0.0,0.0,39.0,4.0,144.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
219,32.0,13.0,21.0,8.0,32.0,102.0,30.0,32.0,56.0,2.0,16.0,5.0,8.0,8.0,48.0,4.0,0.0,4.0,13.0,0.0,4.0,0.0,12.0,3.0,2.0,3.0,22.0,0.0,0.0,31.0,50.0,17.0,7.0,7.0,26.0,3.0,2.0,0.0,19.0,0.0,0.0,0.0,32.0,14.0,5.0,11.0,23.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
220,51.0,13.0,20.0,15.0,10.0,25.0,38.0,1.0,56.0,13.0,0.0,6.0,65.0,0.0,4.0,0.0,109.0,0.0,7.0,0.0,119.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
221,22.0,15.0,2.0,8.0,4.0,6.0,0.0,8.0,57.0,54.0,38.0,14.0,103.0,0.0,24.0,23.0,42.0,37.0,48.0,6.0,0.0,26.0,182.0,0.0,115.0,288.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
222,0.0,0.0,19.0,36.0,6.0,11.0,11.0,44.0,41.0,13.0,23.0,1.0,19.0,8.0,0.0,0.0,75.0,25.0,32.0,8.0,0.0,15.0,25.0,0.0,39.0,10.0,9.0,15.0,2.0,3.0,322.0,0.0,83.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
223,33.0,3.0,16.0,23.0,34.0,10.0,6.0,0.0,11.0,0.0,34.0,48.0,40.0,10.0,15.0,6.0,85.0,36.0,3.0,36.0,115.0,34.0,2.0,58.0,145.0,50.0,0.0,29.0,2.0,0.0,12.0,50.0,21.0,35.0,16.0,53.0,42.0,55.0,75.0,47.0,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224,7.0,18.0,28.0,5.0,3.0,5.0,47.0,17.0,19.0,1.0,49.0,10.0,1.0,16.0,23.0,42.0,0.0,12.0,38.0,2.0,0.0,27.0,7.0,27.0,54.0,0.0,0.0,31.0,0.0,1.0,76.0,31.0,0.0,17.0,0.0,0.0,41.0,9.0,4.0,0.0,13.0,62.0,27.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,153.0,0.0,0.0,0.0,37.0,0.0,292.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
225,57.0,2.0,8.0,43.0,7.0,28.0,19.0,51.0,0.0,13.0,1.0,4.0,1.0,9.0,1.0,23.0,13.0,36.0,17.0,10.0,12.0,3.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
226,33.0,16.0,5.0,20.0,14.0,0.0,25.0,15.0,2.0,36.0,6.0,0.0,32.0,10.0,0.0,0.0,12.0,21.0,31.0,19.0,13.0,4.0,0.0,0.0,25.0,24.0,19.0,18.0,19.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
227,30.0,17.0,13.0,27.0,14.0,19.0,19.0,21.0,0.0,47.0,30.0,0.0,9.0,151.0,0.0,46.0,0.0,0.0,23.0,16.0,19.0,18.0,0.0,0.0,0.0,26.0,0.0,24.0,13.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
228,16.0,0.0,8.0,23.0,17.0,5.0,47.0,26.0,2.0,12.0,38.0,1.0,46.0,3.0,16.0,22.0,60.0,34.0,0.0,15.0,3.0,10.0,2.0,0.0,33.0,17.0,10.0,0.0,0.0,56.0,21.0,18.0,22.0,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
229,0.0,8.0,0.0,5.0,33.0,3.0,8.0,9.0,17.0,16.0,137.0,4.0,0.0,60.0,64.0,25.0,0.0,34.0,141.0,0.0,0.0,5.0,295.0,0.0,142.0,114.0,114.0,85.0,0.0,562.0,391.0,112.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
230,1.0,15.0,12.0,22.0,16.0,29.0,18.0,6.0,0.0,6.0,83.0,6.0,8.0,0.0,3.0,10.0,35.0,0.0,38.0,34.0,2.0,35.0,160.0,92.0,39.0,0.0,11.0,73.0,60.0,0.0,5.0,207.0,0.0,57.0,90.0,88.0,4.0,12.0,25.0,77.0,3.0,42.0,63.0,25.0,0.0,7.0,0.0,0.0,7.0,18.0,3.0,0.0,0.0,28.0,58.0,11.0,148.0,48.0,7.0,6.0,61.0,42.0,0.0,18.0,0.0,102.0,0.0,137.0,109.0,0.0,4.0,158.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
231,41.0,10.0,37.0,0.0,12.0,6.0,8.0,20.0,12.0,9.0,30.0,10.0,10.0,0.0,31.0,7.0,10.0,13.0,79.0,8.0,65.0,9.0,11.0,5.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,277.0,110.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
