,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168
166,13.0,24.0,0.0,28.0,46.0,12.0,7.0,12.0,15.0,55.0,0.0,90.0,82.0,6.0,0.0,31.0,23.0,21.0,13.0,53.0,73.0,37.0,1.0,31.0,0.0,0.0,49.0,38.0,0.0,0.0,26.0,56.0,22.0,10.0,40.0,176.0,83.0,64.0,85.0,161.0,67.0,0.0,11.0,0.0,13.0,30.0,0.0,124.0,0.0,98.0,326.0,110.0,11.0,0.0,12.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
167,20.0,17.0,5.0,15.0,0.0,13.0,24.0,37.0,18.0,38.0,0.0,65.0,15.0,18.0,18.0,83.0,0.0,61.0,17.0,59.0,86.0,77.0,84.0,126.0,8.0,0.0,23.0,0.0,81.0,70.0,21.0,374.0,154.0,19.0,0.0,0.0,42.0,77.0,49.0,0.0,23.0,0.0,0.0,0.0,31.0,0.0,0.0,32.0,0.0,74.0,124.0,1.0,9.0,0.0,27.0,47.0,37.0,46.0,68.0,17.0,0.0,119.0,5.0,0.0,2.0,13.0,0.0,4.0,10.0,49.0,0.0,340.0,0.0,1.0,0.0,0.0,51.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
168,15.0,15.0,4.0,5.0,9.0,50.0,15.0,11.0,27.0,46.0,9.0,0.0,45.0,23.0,10.0,26.0,26.0,39.0,0.0,65.0,40.0,15.0,6.0,197.0,0.0,20.0,45.0,7.0,0.0,22.0,6.0,10.0,29.0,0.0,0.0,12.0,46.0,71.0,156.0,0.0,28.0,51.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
169,0.0,0.0,16.0,10.0,0.0,15.0,15.0,37.0,33.0,10.0,54.0,76.0,9.0,11.0,3.0,1.0,12.0,0.0,3.0,27.0,0.0,0.0,62.0,115.0,38.0,182.0,91.0,0.0,106.0,85.0,34.0,188.0,154.0,0.0,0.0,463.0,137.0,45.0,34.0,217.0,162.0,72.0,313.0,571.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
170,16.0,0.0,26.0,19.0,25.0,16.0,31.0,0.0,7.0,16.0,53.0,0.0,16.0,35.0,28.0,0.0,0.0,0.0,3.0,50.0,12.0,35.0,0.0,62.0,167.0,23.0,169.0,68.0,32.0,354.0,163.0,78.0,80.0,0.0,0.0,16.0,41.0,228.0,705.0,50.0,2.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
171,12.0,91.0,0.0,0.0,15.0,7.0,11.0,7.0,17.0,4.0,0.0,17.0,14.0,13.0,65.0,7.0,14.0,29.0,8.0,14.0,23.0,64.0,63.0,9.0,42.0,0.0,22.0,99.0,136.0,0.0,5.0,52.0,29.0,15.0,22.0,57.0,52.0,31.0,55.0,0.0,0.0,20.0,29.0,16.0,54.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172,0.0,8.0,7.0,20.0,40.0,5.0,15.0,3.0,12.0,18.0,34.0,4.0,38.0,15.0,1.0,56.0,13.0,22.0,11.0,18.0,118.0,24.0,51.0,73.0,67.0,52.0,106.0,9.0,0.0,333.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
173,43.0,7.0,1.0,9.0,57.0,71.0,0.0,6.0,8.0,0.0,50.0,17.0,47.0,17.0,68.0,20.0,10.0,22.0,0.0,4.0,0.0,22.0,81.0,2.0,81.0,0.0,10.0,0.0,73.0,49.0,0.0,10.0,15.0,0.0,25.0,0.0,72.0,3.0,5.0,172.0,4.0,142.0,0.0,0.0,86.0,86.0,0.0,0.0,104.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
174,20.0,30.0,4.0,33.0,3.0,32.0,23.0,13.0,18.0,16.0,2.0,114.0,22.0,16.0,24.0,37.0,8.0,0.0,0.0,13.0,22.0,59.0,55.0,36.0,0.0,0.0,16.0,56.0,70.0,0.0,0.0,3.0,64.0,2.0,326.0,0.0,0.0,0.0,0.0,19.0,1.0,153.0,0.0,35.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
175,6.0,11.0,17.0,12.0,6.0,17.0,0.0,22.0,4.0,14.0,9.0,22.0,26.0,0.0,3.0,42.0,22.0,4.0,23.0,4.0,15.0,58.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,111.0,212.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
176,9.0,1.0,58.0,8.0,5.0,35.0,0.0,12.0,31.0,9.0,18.0,5.0,19.0,0.0,10.0,12.0,35.0,7.0,34.0,36.0,4.0,21.0,58.0,0.0,11.0,20.0,20.0,42.0,51.0,20.0,17.0,5.0,29.0,135.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
177,38.0,11.0,17.0,0.0,21.0,28.0,13.0,5.0,12.0,3.0,16.0,9.0,0.0,26.0,26.0,53.0,0.0,24.0,0.0,2.0,3.0,10.0,21.0,3.0,9.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
178,0.0,0.0,24.0,20.0,46.0,0.0,21.0,35.0,75.0,32.0,22.0,0.0,50.0,4.0,10.0,298.0,1.0,270.0,0.0,19.0,206.0,39.0,20.0,0.0,168.0,0.0,39.0,111.0,209.0,0.0,0.0,50.0,123.0,0.0,7.0,18.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,73.0,91.0,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
179,5.0,15.0,18.0,22.0,20.0,22.0,0.0,0.0,0.0,12.0,39.0,9.0,3.0,68.0,2.0,0.0,18.0,10.0,0.0,0.0,10.0,25.0,13.0,9.0,0.0,16.0,13.0,55.0,47.0,12.0,35.0,6.0,1.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
180,0.0,34.0,47.0,18.0,1.0,0.0,23.0,10.0,54.0,30.0,13.0,14.0,10.0,10.0,26.0,22.0,12.0,0.0,61.0,56.0,107.0,41.0,11.0,42.0,7.0,25.0,66.0,60.0,8.0,23.0,66.0,0.0,78.0,5.0,59.0,12.0,0.0,4.0,42.0,2.0,39.0,62.0,14.0,46.0,3.0,0.0,8.0,76.0,33.0,63.0,38.0,12.0,18.0,0.0,17.0,57.0,0.0,229.0,79.0,74.0,5.0,5.0,5.0,5.0,0.0,0.0,0.0,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
181,23.0,2.0,14.0,5.0,12.0,0.0,8.0,22.0,46.0,0.0,10.0,21.0,0.0,13.0,0.0,0.0,78.0,32.0,0.0,35.0,148.0,6.0,18.0,15.0,0.0,79.0,267.0,60.0,212.0,5.0,521.0,24.0,6.0,19.0,15.0,6.0,0.0,25.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
182,5.0,22.0,6.0,24.0,24.0,7.0,43.0,0.0,30.0,42.0,6.0,9.0,74.0,0.0,14.0,52.0,12.0,0.0,7.0,41.0,19.0,0.0,31.0,24.0,12.0,29.0,44.0,17.0,10.0,0.0,24.0,166.0,28.0,0.0,19.0,37.0,11.0,0.0,0.0,0.0,0.0,336.0,102.0,0.0,0.0,40.0,18.0,10.0,71.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
183,14.0,24.0,10.0,14.0,13.0,25.0,5.0,78.0,6.0,29.0,17.0,25.0,15.0,77.0,0.0,33.0,68.0,33.0,67.0,26.0,0.0,381.0,28.0,0.0,0.0,35.0,15.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
184,6.0,22.0,21.0,15.0,32.0,22.0,0.0,0.0,92.0,13.0,9.0,16.0,9.0,42.0,174.0,131.0,0.0,120.0,40.0,52.0,8.0,0.0,0.0,72.0,45.0,7.0,21.0,14.0,32.0,5.0,38.0,1.0,0.0,25.0,6.0,7.0,82.0,87.0,165.0,282.0,68.0,57.0,36.0,70.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
185,8.0,0.0,25.0,5.0,0.0,0.0,24.0,23.0,3.0,0.0,10.0,14.0,7.0,9.0,71.0,17.0,6.0,33.0,60.0,12.0,10.0,30.0,0.0,3.0,0.0,138.0,144.0,19.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
186,2.0,0.0,19.0,9.0,6.0,26.0,15.0,3.0,14.0,20.0,0.0,148.0,89.0,34.0,256.0,27.0,25.0,44.0,356.0,48.0,24.0,16.0,0.0,0.0,28.0,0.0,0.0,0.0,25.0,94.0,18.0,0.0,76.0,0.0,0.0,44.0,0.0,69.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
187,3.0,22.0,5.0,37.0,80.0,0.0,0.0,5.0,0.0,6.0,13.0,26.0,0.0,14.0,33.0,17.0,0.0,23.0,22.0,19.0,11.0,39.0,0.0,0.0,0.0,11.0,12.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188,23.0,14.0,0.0,38.0,0.0,8.0,16.0,15.0,18.0,15.0,0.0,43.0,52.0,6.0,25.0,42.0,0.0,30.0,0.0,12.0,10.0,35.0,60.0,3.0,69.0,48.0,0.0,48.0,3.0,44.0,0.0,743.0,62.0,0.0,21.0,68.0,2.0,0.0,0.0,1.0,9.0,32.0,3.0,0.0,111.0,334.0,167.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
189,0.0,0.0,13.0,15.0,31.0,50.0,35.0,0.0,26.0,40.0,19.0,59.0,111.0,34.0,10.0,51.0,35.0,0.0,70.0,30.0,15.0,0.0,36.0,7.0,5.0,10.0,0.0,26.0,0.0,0.0,37.0,4.0,9.0,8.0,12.0,0.0,16.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
190,31.0,38.0,22.0,2.0,0.0,1.0,103.0,2.0,0.0,0.0,0.0,0.0,32.0,0.0,72.0,0.0,102.0,33.0,0.0,25.0,115.0,0.0,60.0,16.0,0.0,10.0,0.0,10.0,0.0,7.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
191,18.0,13.0,0.0,66.0,21.0,1.0,0.0,9.0,0.0,13.0,34.0,12.0,0.0,7.0,13.0,51.0,0.0,8.0,6.0,0.0,0.0,3.0,4.0,129.0,147.0,0.0,138.0,78.0,92.0,64.0,108.0,0.0,59.0,46.0,0.0,10.0,11.0,0.0,0.0,0.0,0.0,0.0,10.0,26.0,0.0,0.0,21.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192,7.0,36.0,6.0,4.0,0.0,27.0,16.0,0.0,0.0,8.0,0.0,11.0,25.0,34.0,40.0,0.0,10.0,3.0,13.0,0.0,2.0,10.0,3.0,11.0,7.0,10.0,0.0,22.0,23.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
193,0.0,20.0,11.0,0.0,23.0,9.0,13.0,9.0,0.0,22.0,0.0,0.0,15.0,13.0,12.0,0.0,0.0,95.0,54.0,0.0,118.0,30.0,55.0,84.0,0.0,0.0,13.0,49.0,31.0,45.0,114.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
194,0.0,65.0,13.0,6.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
195,4.0,0.0,2.0,26.0,0.0,24.0,27.0,15.0,1.0,26.0,0.0,0.0,0.0,0.0,12.0,264.0,0.0,88.0,71.0,380.0,14.0,55.0,172.0,167.0,16.0,0.0,0.0,33.0,285.0,59.0,12.0,0.0,20.0,11.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
196,38.0,37.0,10.0,52.0,0.0,83.0,42.0,7.0,16.0,34.0,34.0,54.0,9.0,23.0,0.0,101.0,0.0,101.0,7.0,5.0,0.0,38.0,50.0,187.0,32.0,12.0,17.0,25.0,0.0,114.0,58.0,124.0,136.0,29.0,0.0,29.0,246.0,120.0,612.0,134.0,54.0,8.0,11.0,9.0,0.0,3.0,3.0,0.0,488.0,221.0,4.0,0.0,0.0,135.0,12.0,0.0,0.0,0.0,879.0,0.0,0.0,0.0,0.0,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
197,11.0,7.0,3.0,52.0,21.0,18.0,14.0,20.0,10.0,14.0,0.0,14.0,11.0,27.0,126.0,21.0,0.0,17.0,13.0,54.0,7.0,110.0,0.0,18.0,61.0,72.0,34.0,10.0,292.0,77.0,0.0,969.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
198,7.0,12.0,37.0,15.0,17.0,10.0,0.0,12.0,0.0,38.0,105.0,52.0,32.0,48.0,29.0,0.0,34.0,52.0,39.0,0.0,0.0,27.0,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
199,12.0,9.0,3.0,9.0,11.0,7.0,28.0,16.0,18.0,0.0,33.0,31.0,38.0,0.0,44.0,65.0,0.0,21.0,48.0,48.0,145.0,0.0,1.0,65.0,50.0,29.0,187.0,0.0,0.0,111.0,40.0,49.0,278.0,134.0,0.0,241.0,3.0,22.0,175.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,13.0,8.0,0.0,12.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
200,8.0,13.0,16.0,15.0,35.0,21.0,3.0,0.0,0.0,201.0,25.0,47.0,17.0,53.0,0.0,6.0,4.0,0.0,18.0,5.0,0.0,11.0,28.0,0.0,18.0,0.0,87.0,0.0,0.0,30.0,0.0,157.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
201,41.0,22.0,14.0,33.0,11.0,5.0,0.0,6.0,26.0,0.0,44.0,10.0,0.0,14.0,68.0,18.0,0.0,0.0,21.0,23.0,36.0,10.0,46.0,0.0,14.0,2.0,0.0,15.0,358.0,78.0,26.0,0.0,33.0,0.0,12.0,4.0,0.0,0.0,10.0,6.0,9.0,10.0,4.0,0.0,0.0,6.0,0.0,0.0,106.0,0.0,0.0,0.0,0.0,240.0,2.0,41.0,0.0,38.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202,3.0,47.0,17.0,17.0,32.0,25.0,0.0,43.0,37.0,46.0,20.0,32.0,45.0,30.0,27.0,31.0,3.0,25.0,6.0,8.0,32.0,0.0,17.0,339.0,0.0,79.0,1.0,97.0,125.0,0.0,0.0,0.0,10.0,100.0,0.0,0.0,106.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
203,10.0,10.0,11.0,13.0,50.0,0.0,0.0,15.0,0.0,7.0,3.0,43.0,18.0,22.0,20.0,69.0,0.0,0.0,338.0,5.0,0.0,169.0,48.0,40.0,20.0,24.0,29.0,11.0,380.0,7.0,0.0,0.0,9.0,32.0,288.0,0.0,128.0,77.0,177.0,0.0,94.0,21.0,130.0,152.0,64.0,79.0,40.0,0.0,0.0,0.0,0.0,85.0,0.0,17.0,18.0,0.0,75.0,0.0,42.0,270.0,0.0,577.0,0.0,0.0,10.0,0.0,26.0,30.0,114.0,0.0,0.0,0.0,47.0,0.0,0.0,212.0,140.0,140.0,0.0,0.0,0.0,0.0,84.0,0.0,0.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
204,14.0,47.0,6.0,22.0,0.0,51.0,3.0,23.0,4.0,13.0,4.0,1.0,0.0,26.0,0.0,8.0,47.0,12.0,9.0,14.0,14.0,21.0,9.0,16.0,1.0,26.0,24.0,30.0,20.0,7.0,5.0,13.0,0.0,8.0,27.0,34.0,27.0,12.0,37.0,18.0,30.0,11.0,20.0,10.0,12.0,0.0,0.0,61.0,3.0,132.0,809.0,859.0,15.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,36.0,3.0,39.0,13.0,13.0,1.0,17.0,10.0,11.0,12.0,0.0,7.0,18.0,37.0,19.0,22.0,11.0,0.0,33.0,77.0,26.0,6.0,21.0,69.0,32.0,23.0,51.0,17.0,4.0,4.0,0.0,9.0,3.0,10.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
206,14.0,14.0,0.0,16.0,11.0,12.0,10.0,15.0,41.0,33.0,73.0,5.0,11.0,6.0,75.0,61.0,7.0,17.0,22.0,23.0,55.0,22.0,118.0,48.0,66.0,260.0,103.0,506.0,51.0,176.0,0.0,413.0,148.0,70.0,63.0,0.0,121.0,0.0,0.0,0.0,0.0,811.0,158.0,43.0,53.0,600.0,231.0,316.0,0.0,0.0,0.0,39.0,202.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
207,14.0,5.0,14.0,35.0,0.0,20.0,15.0,3.0,22.0,18.0,36.0,80.0,24.0,13.0,59.0,0.0,0.0,33.0,7.0,24.0,43.0,72.0,60.0,127.0,108.0,32.0,10.0,0.0,0.0,147.0,0.0,129.0,54.0,0.0,176.0,59.0,443.0,0.0,520.0,0.0,240.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
208,7.0,27.0,0.0,46.0,6.0,17.0,29.0,9.0,13.0,22.0,34.0,57.0,16.0,0.0,29.0,30.0,155.0,27.0,28.0,6.0,28.0,29.0,0.0,0.0,0.0,61.0,100.0,0.0,4.0,63.0,58.0,15.0,54.0,38.0,47.0,245.0,12.0,2.0,8.0,0.0,4.0,0.0,15.0,11.0,0.0,0.0,0.0,1.0,0.0,6.0,53.0,0.0,0.0,54.0,303.0,0.0,2.0,1.0,5.0,60.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209,15.0,14.0,17.0,54.0,52.0,6.0,46.0,39.0,13.0,76.0,30.0,132.0,14.0,46.0,0.0,36.0,0.0,19.0,48.0,199.0,0.0,565.0,44.0,69.0,100.0,163.0,69.0,108.0,147.0,34.0,0.0,58.0,203.0,28.0,22.0,0.0,132.0,0.0,226.0,0.0,0.0,2.0,0.0,92.0,41.0,15.0,46.0,93.0,19.0,21.0,18.0,542.0,24.0,124.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
